[ 0.0501747  0.9498253]
[ 0.3487926  0.6512074]
[ 0.41682016  0.58317984]
[ 0.3488372  0.6511628]
[ 0.08896057  0.91103943]
[ 0.29091342  0.70908658]
[ 0.24347375  0.75652625]
[ 0.10862263  0.89137737]
[ 0.16629208  0.83370792]
[ 0.4450911  0.5549089]
[ 0.13015068  0.86984932]
[ 0.31618857  0.68381143]
[ 0.20388682  0.79611318]
[ 0.24732299  0.75267701]
[ 0.06579023  0.93420977]
[ 0.41887216  0.58112784]
[ 0.02436028  0.97563972]
[ 0.19768052  0.80231948]
[ 0.21645598  0.78354402]
[ 0.05108936  0.94891064]
[ 0.22993936  0.77006064]
[ 0.52904606  0.47095394]
[ 0.4154533  0.5845467]
[ 0.31111401  0.68888599]
[ 0.53108294  0.46891706]
[ 0.34909342  0.65090658]
[ 0.18765215  0.81234785]
[ 0.35023837  0.64976163]
[ 0.45722317  0.54277683]
[ 0.5035607  0.4964393]
[ 0.17259576  0.82740424]
[ 0.34170303  0.65829697]
[ 0.42563913  0.57436087]
[ 0.20844948  0.79155052]
[ 0.06693693  0.93306307]
[ 0.43986887  0.56013113]
[ 0.49066522  0.50933478]
[ 0.06660616  0.93339384]
[ 0.30395027  0.69604973]
[ 0.32140618  0.67859382]
[ 0.02904464  0.97095536]
[ 0.1897073  0.8102927]
[ 0.03466412  0.96533588]
[ 0.35209659  0.64790341]
[ 0.39551695  0.60448305]
[ 0.41990975  0.58009025]
[ 0.25053354  0.74946646]
[ 0.12735221  0.87264779]
[ 0.23287924  0.76712076]
[ 0.2091963  0.7908037]
[ 0.06676479  0.93323521]
[ 0.51159965  0.48840035]
[ 0.41588681  0.58411319]
[ 0.30421089  0.69578911]
[ 0.40904633  0.59095367]
[ 0.16562743  0.83437257]
[ 0.11183492  0.88816508]
[ 0.18974778  0.81025222]
[ 0.35499171  0.64500829]
[ 0.53475351  0.46524649]
[ 0.5086172  0.4913828]
[ 0.31611478  0.68388522]
[ 0.39668839  0.60331161]
[ 0.05790667  0.94209333]
[ 0.27276316  0.72723684]
[ 0.27639484  0.72360516]
[ 0.27779017  0.72220983]
[ 0.1499408  0.8500592]
[ 0.11769646  0.88230354]
[ 0.13940539  0.86059461]
[ 0.08629612  0.91370388]
[ 0.37465106  0.62534894]
[ 0.36929186  0.63070814]
[ 0.2532758  0.7467242]
[ 0.43582686  0.56417314]
[ 0.2716469  0.7283531]
[ 0.28823025  0.71176975]
[ 0.24313646  0.75686354]
[ 0.05571002  0.94428998]
[ 0.40429688  0.59570312]
[ 0.50396586  0.49603414]
[ 0.38479182  0.61520818]
[ 0.29926035  0.70073965]
[ 0.20718035  0.79281965]
[ 0.36217668  0.63782332]
[ 0.35077242  0.64922758]
[ 0.14133651  0.85866349]
[ 0.27639575  0.72360425]
[ 0.20877372  0.79122628]
[ 0.08790211  0.91209789]
[ 0.21843526  0.78156474]
[ 0.06153653  0.93846347]
[ 0.35275985  0.64724015]
[ 0.23231075  0.76768925]
[ 0.35971738  0.64028262]
[ 0.06731934  0.93268066]
[ 0.33442093  0.66557907]
[ 0.31761029  0.68238971]
[ 0.26797555  0.73202445]
[ 0.17939186  0.82060814]
[ 0.24385929  0.75614071]
[ 0.11398943  0.88601057]
[ 0.09145152  0.90854848]
[ 0.23373555  0.76626445]
[ 0.29559616  0.70440384]
[ 0.20247437  0.79752563]
[ 0.16444514  0.83555486]
[ 0.43257957  0.56742043]
[ 0.06697688  0.93302312]
[ 0.47230669  0.52769331]
[ 0.2574312  0.7425688]
[ 0.10135548  0.89864452]
[ 0.19596826  0.80403174]
[ 0.28204706  0.71795294]
[ 0.32798195  0.67201805]
[ 0.32973314  0.67026686]
[ 0.39597677  0.60402323]
[ 0.1011982  0.8988018]
[ 0.08612804  0.91387196]
[ 0.093092  0.906908]
[ 0.38770277  0.61229723]
[ 0.24966307  0.75033693]
[ 0.10365002  0.89634998]
[ 0.21257276  0.78742724]
[ 0.33462372  0.66537628]
[ 0.1071359  0.8928641]
[ 0.40261179  0.59738821]
[ 0.48483801  0.51516199]
[ 0.00763836  0.99236164]
[ 0.35866665  0.64133335]
[ 0.45015384  0.54984616]
[ 0.50981106  0.49018894]
[ 0.41866925  0.58133075]
[ 0.16236398  0.83763602]
[ 0.41340501  0.58659499]
[ 0.16974178  0.83025822]
[ 0.45822727  0.54177273]
[ 0.15299453  0.84700547]
[ 0.13585352  0.86414648]
[ 0.22341749  0.77658251]
[ 0.34785715  0.65214285]
[ 0.49245656  0.50754344]
[ 0.20631211  0.79368789]
[ 0.26658912  0.73341088]
[ 0.20450784  0.79549216]
[ 0.1837896  0.8162104]
[ 0.33529315  0.66470685]
[ 0.22114612  0.77885388]
[ 0.46009673  0.53990327]
[ 0.36289377  0.63710623]
[ 0.45713357  0.54286643]
[ 0.41675553  0.58324447]
[ 0.14344145  0.85655855]
[ 0.08157373  0.91842627]
[ 0.27943853  0.72056147]
[ 0.42965816  0.57034184]
[ 0.12150273  0.87849727]
[ 0.19899678  0.80100322]
[ 0.04994907  0.95005093]
[ 0.1485623  0.8514377]
[ 0.10568702  0.89431298]
[ 0.251946  0.748054]
[ 0.50852497  0.49147503]
[ 0.306341  0.693659]
[ 0.48736814  0.51263186]
[ 0.04276928  0.95723072]
[ 0.45934592  0.54065408]
[ 0.38161298  0.61838702]
[ 0.1636765  0.8363235]
[ 0.21251366  0.78748634]
[ 0.34248722  0.65751278]
[ 0.41323848  0.58676152]
[ 0.35073185  0.64926815]
[ 0.52019015  0.47980985]
[ 0.40298274  0.59701726]
[ 0.19434961  0.80565039]
[ 0.27038228  0.72961772]
[ 0.17062539  0.82937461]
[ 0.3555767  0.6444233]
[ 0.3146776  0.6853224]
[ 0.14074551  0.85925449]
[ 0.14296707  0.85703293]
[ 0.13476706  0.86523294]
[ 0.32166595  0.67833405]
[ 0.13372468  0.86627532]
[ 0.0299251  0.9700749]
[ 0.14589514  0.85410486]
[ 0.17277548  0.82722452]
[ 0.26028259  0.73971741]
[ 0.37545122  0.62454878]
[ 0.21289801  0.78710199]
[ 0.29558438  0.70441562]
[ 0.02082919  0.97917081]
[ 0.4062728  0.5937272]
[ 0.13857328  0.86142672]
[ 0.40244653  0.59755347]
[ 0.18553087  0.81446913]
[ 0.12929345  0.87070655]
[ 0.4113496  0.5886504]
[ 0.25938504  0.74061496]
[ 0.13337665  0.86662335]
[ 0.03558627  0.96441373]
[ 0.10127682  0.89872318]
[ 0.16838346  0.83161654]
[ 0.24028865  0.75971135]
[ 0.05454523  0.94545477]
[ 0.48836995  0.51163005]
[ 0.18977552  0.81022448]
[ 0.53181972  0.46818028]
[ 0.31952563  0.68047437]
[ 0.35048529  0.64951471]
[ 0.30404731  0.69595269]
[ 0.36611724  0.63388276]
[ 0.32649124  0.67350876]
[ 0.19141903  0.80858097]
[ 0.09143236  0.90856764]
[ 0.34282026  0.65717974]
[ 0.19630819  0.80369181]
[ 0.44578716  0.55421284]
[ 0.06191463  0.93808537]
[ 0.29568373  0.70431627]
[ 0.10283723  0.89716277]
[ 0.36678766  0.63321234]
[ 0.23329306  0.76670694]
[ 0.30591411  0.69408589]
[ 0.24344787  0.75655213]
[ 0.32519403  0.67480597]
[ 0.23492907  0.76507093]
[ 0.0488605  0.9511395]
[ 0.15725604  0.84274396]
[ 0.39524895  0.60475105]
[ 0.09966987  0.90033013]
[ 0.03053303  0.96946697]
[ 0.14671342  0.85328658]
[ 0.17286954  0.82713046]
[ 0.17834804  0.82165196]
[ 0.07983462  0.92016538]
[ 0.41108109  0.58891891]
[ 0.36191783  0.63808217]
[ 0.24903623  0.75096377]
[ 0.34167744  0.65832256]
[ 0.20234256  0.79765744]
[ 0.29327288  0.70672712]
[ 0.24622905  0.75377095]
[ 0.33352923  0.66647077]
[ 0.37367768  0.62632232]
[ 0.33753275  0.66246725]
[ 0.23387886  0.76612114]
[ 0.45729662  0.54270338]
[ 0.24449088  0.75550912]
[ 0.23099613  0.76900387]
[ 0.2838441  0.7161559]
[ 0.08137658  0.91862342]
[ 0.42082353  0.57917647]
[ 0.36709441  0.63290559]
[ 0.19290293  0.80709707]
[ 0.28913784  0.71086216]
[ 0.38522671  0.61477329]
[ 0.4294405  0.5705595]
[ 0.34187618  0.65812382]
[ 0.31104122  0.68895878]
[ 0.28575497  0.71424503]
[ 0.13912566  0.86087434]
[ 0.08408615  0.91591385]
[ 0.45598508  0.54401492]
[ 0.52548963  0.47451037]
[ 0.42259286  0.57740714]
[ 0.28624159  0.71375841]
[ 0.08958664  0.91041336]
[ 0.33599942  0.66400058]
[ 0.15199504  0.84800496]
[ 0.27085656  0.72914344]
[ 0.13681434  0.86318566]
[ 0.42587191  0.57412809]
[ 0.17101286  0.82898714]
[ 0.49645392  0.50354608]
[ 0.076557  0.923443]
[ 0.33890046  0.66109954]
[ 0.10018153  0.89981847]
[ 0.27906783  0.72093217]
[ 0.19201548  0.80798452]
[ 0.09077272  0.90922728]
[ 0.36766053  0.63233947]
[ 0.18871941  0.81128059]
[ 0.26123228  0.73876772]
[ 0.47674798  0.52325202]
[ 0.15175669  0.84824331]
[ 0.21738904  0.78261096]
[ 0.34318956  0.65681044]
[ 0.46550158  0.53449842]
[ 0.21507941  0.78492059]
[ 0.27529901  0.72470099]
[ 0.30294574  0.69705426]
[ 0.3497091  0.6502909]
[ 0.01167606  0.98832394]
[ 0.05815246  0.94184754]
[ 0.31028307  0.68971693]
[ 0.41450011  0.58549989]
[ 0.08560643  0.91439357]
[ 0.34463133  0.65536867]
[ 0.42362946  0.57637054]
[ 0.44174319  0.55825681]
[ 0.37957877  0.62042123]
[ 0.38609332  0.61390668]
[ 0.41135717  0.58864283]
[ 0.01809662  0.98190338]
[ 0.20779151  0.79220849]
[ 0.07466744  0.92533256]
[ 0.33943664  0.66056336]
[ 0.37159199  0.62840801]
[ 0.22843072  0.77156928]
[ 0.39400926  0.60599074]
[ 0.39979098  0.60020902]
[ 0.16540061  0.83459939]
[ 0.20090193  0.79909807]
[ 0.32827421  0.67172579]
[ 0.50780748  0.49219252]
[ 0.33408157  0.66591843]
[ 0.14223274  0.85776726]
[ 0.39579936  0.60420064]
[ 0.53043013  0.46956987]
[ 0.31636431  0.68363569]
[ 0.26748441  0.73251559]
[ 0.20328364  0.79671636]
[ 0.11487977  0.88512023]
[ 0.3510317  0.6489683]
[ 0.11872156  0.88127844]
[ 0.44502774  0.55497226]
[ 0.46543617  0.53456383]
[ 0.32563215  0.67436785]
[ 0.48888371  0.51111629]
[ 0.41084842  0.58915158]
[ 0.2590222  0.7409778]
[ 0.35400859  0.64599141]
[ 0.05391304  0.94608696]
[ 0.34851086  0.65148914]
[ 0.24151198  0.75848802]
[ 0.17628479  0.82371521]
[ 0.31895208  0.68104792]
[ 0.04290968  0.95709032]
[ 0.20946871  0.79053129]
[ 0.12671421  0.87328579]
[ 0.28711736  0.71288264]
[ 0.23761018  0.76238982]
[ 0.36706301  0.63293699]
[ 0.31126307  0.68873693]
[ 0.02672823  0.97327177]
[ 0.14016769  0.85983231]
[ 0.30328383  0.69671617]
[ 0.37197816  0.62802184]
[ 0.39308143  0.60691857]
[ 0.23926972  0.76073028]
[ 0.17952196  0.82047804]
[ 0.34995873  0.65004127]
[ 0.37546102  0.62453898]
[ 0.32248638  0.67751362]
[ 0.36424024  0.63575976]
[ 0.15138238  0.84861762]
[ 0.38174345  0.61825655]
[ 0.41646565  0.58353435]
[ 0.09857993  0.90142007]
[ 0.04835087  0.95164913]
[ 0.40287702  0.59712298]
[ 0.01701211  0.98298789]
[ 0.15632815  0.84367185]
[ 0.41721367  0.58278633]
[ 0.39098738  0.60901262]
[ 0.17408285  0.82591715]
[ 0.16268105  0.83731895]
[ 0.36519108  0.63480892]
[ 0.34047074  0.65952926]
[ 0.4703731  0.5296269]
[ 0.29650284  0.70349716]
[ 0.15292621  0.84707379]
[ 0.35306928  0.64693072]
[ 0.28649711  0.71350289]
[ 0.11700651  0.88299349]
[ 0.34847078  0.65152922]
[ 0.43228227  0.56771773]
[ 0.16435522  0.83564478]
[ 0.25842942  0.74157058]
[ 0.21903988  0.78096012]
[ 0.10857918  0.89142082]
[ 0.26127421  0.73872579]
[ 0.07042635  0.92957365]
[ 0.12995872  0.87004128]
[ 0.33367634  0.66632366]
[ 0.27797946  0.72202054]
[ 0.17338706  0.82661294]
[ 0.25523679  0.74476321]
[ 0.46864977  0.53135023]
[ 0.3548021  0.6451979]
[ 0.02286928  0.97713072]
[ 0.34184925  0.65815075]
[ 0.26574494  0.73425506]
[ 0.09363799  0.90636201]
[ 0.2930187  0.7069813]
[ 0.23694859  0.76305141]
[ 0.14594256  0.85405744]
[ 0.42011891  0.57988109]
[ 0.36945514  0.63054486]
[ 0.40543867  0.59456133]
[ 0.4199509  0.5800491]
[ 0.1735446  0.8264554]
[ 0.3556191  0.6443809]
[ 0.44613239  0.55386761]
[ 0.31865713  0.68134287]
[ 0.35515835  0.64484165]
[ 0.38803514  0.61196486]
[ 0.3759846  0.6240154]
[ 0.39133406  0.60866594]
[ 0.3362994  0.6637006]
[ 0.23484911  0.76515089]
[ 0.11758944  0.88241056]
[ 0.44852266  0.55147734]
[ 0.22244618  0.77755382]
[ 0.15856101  0.84143899]
[ 0.32830164  0.67169836]
[ 0.42129134  0.57870866]
[ 0.43161619  0.56838381]
[ 0.26460012  0.73539988]
[ 0.04532346  0.95467654]
[ 0.19333056  0.80666944]
[ 0.30589042  0.69410958]
[ 0.12419114  0.87580886]
[ 0.13320289  0.86679711]
[ 0.24866038  0.75133962]
[ 0.29370736  0.70629264]
[ 0.32188787  0.67811213]
[ 0.48905634  0.51094366]
[ 0.27454074  0.72545926]
[ 0.37821026  0.62178974]
[ 0.42457116  0.57542884]
[ 0.38500355  0.61499645]
[ 0.35158849  0.64841151]
[ 0.19927974  0.80072026]
[ 0.41001563  0.58998437]
[ 0.09478295  0.90521705]
[ 0.49312263  0.50687737]
[ 0.32595391  0.67404609]
[ 0.02506688  0.97493312]
[ 0.54893951  0.45106049]
[ 0.20780125  0.79219875]
[ 0.4091207  0.5908793]
[ 0.3919742  0.6080258]
[ 0.18682187  0.81317813]
[ 0.28375474  0.71624526]
[ 0.49625898  0.50374102]
[ 0.22642259  0.77357741]
[ 0.32394772  0.67605228]
[ 0.26291384  0.73708616]
[ 0.05561847  0.94438153]
[ 0.43461633  0.56538367]
[ 0.52023439  0.47976561]
[ 0.36303376  0.63696624]
[ 0.25825921  0.74174079]
[ 0.10274762  0.89725238]
[ 0.20902373  0.79097627]
[ 0.39891131  0.60108869]
[ 0.26516435  0.73483565]
[ 0.42303388  0.57696612]
[ 0.2939521  0.7060479]
[ 0.5252394  0.4747606]
[ 0.30407152  0.69592848]
[ 0.05268081  0.94731919]
[ 0.4573822  0.5426178]
[ 0.22650735  0.77349265]
[ 0.22183864  0.77816136]
[ 0.36487822  0.63512178]
[ 0.2999523  0.7000477]
[ 0.34353028  0.65646972]
[ 0.32172704  0.67827296]
[ 0.44244189  0.55755811]
[ 0.41951202  0.58048798]
[ 0.42563803  0.57436197]
[ 0.37920032  0.62079968]
[ 0.35814483  0.64185517]
[ 0.07751199  0.92248801]
[ 0.11980926  0.88019074]
[ 0.28566314  0.71433686]
[ 0.42741102  0.57258898]
[ 0.00302254  0.99697746]
[ 0.16979371  0.83020629]
[ 0.51358057  0.48641943]
[ 0.37722457  0.62277543]
[ 0.4570485  0.5429515]
[ 0.32353674  0.67646326]
[ 0.3818145  0.6181855]
[ 0.3543591  0.6456409]
[ 0.34015276  0.65984724]
[ 0.15424857  0.84575143]
[ 0.41601007  0.58398993]
[ 0.27258057  0.72741943]
[ 0.24306571  0.75693429]
[ 0.1534008  0.8465992]
[ 0.06748984  0.93251016]
[ 0.51066572  0.48933428]
[ 0.09144332  0.90855668]
[ 0.08778136  0.91221864]
[ 0.26089547  0.73910453]
[ 0.32502114  0.67497886]
[ 0.44478471  0.55521529]
[ 0.38329455  0.61670545]
[ 0.32333663  0.67666337]
[ 0.21378765  0.78621235]
[ 0.44479905  0.55520095]
[ 0.11942981  0.88057019]
[ 0.19246607  0.80753393]
[ 0.1805756  0.8194244]
[ 0.28317125  0.71682875]
[ 0.25159745  0.74840255]
[ 0.14815511  0.85184489]
[ 0.30402867  0.69597133]
[ 0.42399099  0.57600901]
[ 0.39771822  0.60228178]
[ 0.09915537  0.90084463]
[ 0.17729201  0.82270799]
[ 0.21304894  0.78695106]
[ 0.10223084  0.89776916]
[ 0.26409427  0.73590573]
[ 0.50705485  0.49294515]
[ 0.19342051  0.80657949]
[ 0.44802685  0.55197315]
[ 0.32960625  0.67039375]
[ 0.42046302  0.57953698]
[ 0.3049808  0.6950192]
[ 0.15552136  0.84447864]
[ 0.31331808  0.68668192]
[ 0.16485249  0.83514751]
[ 0.16400308  0.83599692]
[ 0.40097545  0.59902455]
[ 0.10715416  0.89284584]
[ 0.19357849  0.80642151]
[ 0.35092994  0.64907006]
[ 0.24430171  0.75569829]
[ 0.48584592  0.51415408]
[ 0.45149976  0.54850024]
[ 0.06756805  0.93243195]
[ 0.39315059  0.60684941]
[ 0.35706303  0.64293697]
[ 0.22640633  0.77359367]
[ 0.40548061  0.59451939]
[ 0.10888935  0.89111065]
[ 0.1410866  0.8589134]
[ 0.36975374  0.63024626]
[ 0.19415329  0.80584671]
[ 0.2714418  0.7285582]
[ 0.38999395  0.61000605]
[ 0.21352459  0.78647541]
[ 0.26589051  0.73410949]
[ 0.18918341  0.81081659]
[ 0.42603045  0.57396955]
[ 0.24334393  0.75665607]
[ 0.17770982  0.82229018]
[ 0.41370307  0.58629693]
[ 0.22549153  0.77450847]
[ 0.26023203  0.73976797]
[ 0.32966813  0.67033187]
[ 0.14967243  0.85032757]
[ 0.258416  0.741584]
[ 0.18968552  0.81031448]
[ 0.35556799  0.64443201]
[ 0.36207132  0.63792868]
[ 0.4151177  0.5848823]
[ 0.34683863  0.65316137]
[ 0.13208521  0.86791479]
[ 0.16589046  0.83410954]
[ 0.33438997  0.66561003]
[ 0.29196323  0.70803677]
[ 0.43656027  0.56343973]
[ 0.17400679  0.82599321]
[ 0.19075502  0.80924498]
[ 0.32920804  0.67079196]
[ 0.38353157  0.61646843]
[ 0.17845069  0.82154931]
[ 0.09094748  0.90905252]
[ 0.48538583  0.51461417]
[ 0.50093552  0.49906448]
[ 0.24795742  0.75204258]
[ 0.27460555  0.72539445]
[ 0.26241354  0.73758646]
[ 0.37657076  0.62342924]
[ 0.26116671  0.73883329]
[ 0.17997728  0.82002272]
[ 0.26708974  0.73291026]
[ 0.25026721  0.74973279]
[ 0.18711381  0.81288619]
[ 0.09797068  0.90202932]
[ 0.45554505  0.54445495]
[ 0.42993047  0.57006953]
[ 0.41219682  0.58780318]
[ 0.12969312  0.87030688]
[ 0.39658434  0.60341566]
[ 0.19597141  0.80402859]
[ 0.19513776  0.80486224]
[ 0.29884461  0.70115539]
[ 0.2529471  0.7470529]
[ 0.25406123  0.74593877]
[ 0.23098553  0.76901447]
[ 0.41361445  0.58638555]
[ 0.09207509  0.90792491]
[ 0.22591481  0.77408519]
[ 0.38922498  0.61077502]
[ 0.336852  0.663148]
[ 0.27053469  0.72946531]
[ 0.025264  0.974736]
[ 0.26837815  0.73162185]
[ 0.39884585  0.60115415]
[ 0.23422544  0.76577456]
[ 0.49522178  0.50477822]
[ 0.18841939  0.81158061]
[ 0.48618678  0.51381322]
[ 0.42040546  0.57959454]
[ 0.10518661  0.89481339]
[ 0.44359438  0.55640562]
[ 0.29432559  0.70567441]
[ 0.23525693  0.76474307]
[ 0.52358105  0.47641895]
[ 0.33537129  0.66462871]
[ 0.31493191  0.68506809]
[ 0.05172609  0.94827391]
[ 0.33893647  0.66106353]
[ 0.27696089  0.72303911]
[ 0.29980308  0.70019692]
[ 0.3937219  0.6062781]
[ 0.24883166  0.75116834]
[ 0.26953752  0.73046248]
[ 0.26762014  0.73237986]
[ 0.05047436  0.94952564]
[ 0.4434155  0.5565845]
[ 0.28605667  0.71394333]
[ 0.35268166  0.64731834]
[ 0.40490307  0.59509693]
[ 0.42897676  0.57102324]
[ 0.07312406  0.92687594]
[ 0.3194915  0.6805085]
[ 0.00544494  0.99455506]
[ 0.35893446  0.64106554]
[ 0.11806451  0.88193549]
[ 0.49271041  0.50728959]
[ 0.19762938  0.80237062]
[ 0.23045109  0.76954891]
[ 0.15949169  0.84050831]
[ 0.47031097  0.52968903]
[ 0.27632818  0.72367182]
[ 0.37049304  0.62950696]
[ 0.46525919  0.53474081]
[ 0.01412187  0.98587813]
[ 0.37258739  0.62741261]
[ 0.26403613  0.73596387]
[ 0.19354479  0.80645521]
[ 0.06414525  0.93585475]
[ 0.30259683  0.69740317]
[ 0.33511057  0.66488943]
[ 0.21652238  0.78347762]
[ 0.30220023  0.69779977]
[ 0.44207565  0.55792435]
[ 0.27444946  0.72555054]
[ 0.45953354  0.54046646]
[ 0.22111921  0.77888079]
[ 0.07650383  0.92349617]
[ 0.41072243  0.58927757]
[ 0.13748261  0.86251739]
[ 0.0662046  0.9337954]
[ 0.46069184  0.53930816]
[ 0.26645774  0.73354226]
[ 0.13392101  0.86607899]
[ 0.1934031  0.8065969]
[ 0.42745503  0.57254497]
[ 0.15539845  0.84460155]
[ 0.18842882  0.81157118]
[ 0.37470955  0.62529045]
[ 0.39430868  0.60569132]
[ 0.44958836  0.55041164]
[ 0.43945344  0.56054656]
[ 0.30134134  0.69865866]
[ 0.3666808  0.6333192]
[ 0.21589374  0.78410626]
[ 0.30629971  0.69370029]
[ 0.32962555  0.67037445]
[ 0.34231167  0.65768833]
[ 0.48712759  0.51287241]
[ 0.49192427  0.50807573]
[ 0.36583478  0.63416522]
[ 0.35094227  0.64905773]
[ 0.04580645  0.95419355]
[ 0.2962154  0.7037846]
[ 0.30551664  0.69448336]
[ 0.4256345  0.5743655]
[ 0.55137518  0.44862482]
[ 0.39270808  0.60729192]
[ 0.35456077  0.64543923]
[ 0.28815982  0.71184018]
[ 0.15562836  0.84437164]
[ 0.12669643  0.87330357]
[ 0.18309473  0.81690527]
[ 0.13705367  0.86294633]
[ 0.41077465  0.58922535]
[ 0.35446369  0.64553631]
[ 0.30314782  0.69685218]
[ 0.30074128  0.69925872]
[ 0.30593955  0.69406045]
[ 0.24759155  0.75240845]
[ 0.50776019  0.49223981]
[ 0.06949755  0.93050245]
[ 0.4057602  0.5942398]
[ 0.4663812  0.5336188]
[ 0.37145728  0.62854272]
[ 0.41126518  0.58873482]
[ 0.23377102  0.76622898]
[ 0.26578439  0.73421561]
[ 0.41685341  0.58314659]
[ 0.09189315  0.90810685]
[ 0.35030242  0.64969758]
[ 0.29357769  0.70642231]
[ 0.25441094  0.74558906]
[ 0.50356143  0.49643857]
[ 0.30024064  0.69975936]
[ 0.4940908  0.5059092]
[ 0.20940691  0.79059309]
[ 0.23912376  0.76087624]
[ 0.46874263  0.53125737]
[ 0.07109135  0.92890865]
[ 0.32287558  0.67712442]
[ 0.22186078  0.77813922]
[ 0.20509505  0.79490495]
[ 0.27209874  0.72790126]
[ 0.26555019  0.73444981]
[ 0.31125411  0.68874589]
[ 0.06042025  0.93957975]
[ 0.40550867  0.59449133]
[ 0.26017665  0.73982335]
[ 0.22879907  0.77120093]
[ 0.41369021  0.58630979]
[ 0.24176747  0.75823253]
[ 0.02034682  0.97965318]
[ 0.21022709  0.78977291]
[ 0.018314  0.981686]
[ 0.25616501  0.74383499]
[ 0.04763179  0.95236821]
[ 0.1861067  0.8138933]
[ 0.45403111  0.54596889]
[ 0.29222633  0.70777367]
[ 0.24607153  0.75392847]
[ 0.43638135  0.56361865]
[ 0.38702377  0.61297623]
[ 0.24566325  0.75433675]
[ 0.41549953  0.58450047]
[ 0.44540888  0.55459112]
[ 0.43536254  0.56463746]
[ 0.25093682  0.74906318]
[ 0.04261164  0.95738836]
[ 0.13610731  0.86389269]
[ 0.03799959  0.96200041]
[ 0.04262  0.95738]
[ 0.14907874  0.85092126]
[ 0.08301491  0.91698509]
[ 0.07613204  0.92386796]
[ 0.2069359  0.7930641]
[ 0.17348714  0.82651286]
[ 0.21490972  0.78509028]
[ 0.38665821  0.61334179]
[ 0.27952312  0.72047688]
[ 0.48764909  0.51235091]
[ 0.18418578  0.81581422]
