[0.05736096 0.94263904]
[0.33124454 0.66875546]
[0.3963418 0.6036582]
[0.10182856 0.89817144]
[0.08726182 0.91273818]
[0.09437278 0.90562722]
[0.3878001 0.6121999]
[0.27110947 0.72889053]
[0.10977965 0.89022035]
[0.22606832 0.77393168]
[0.3407089 0.6592911]
[0.10939427 0.89060573]
[0.4040057 0.5959943]
[0.48506605 0.51493395]
[0.00914078 0.99085922]
[0.36502024 0.63497976]
[0.45377457 0.54622543]
[0.55908837 0.44091163]
[0.42200888 0.57799112]
[0.17053938 0.82946062]
[0.41079969 0.58920031]
[0.17611976 0.82388024]
[0.45943981 0.54056019]
[0.15633376 0.84366624]
[0.14496855 0.85503145]
[0.22936335 0.77063665]
[0.35216819 0.64783181]
[0.49714958 0.50285042]
[0.21229944 0.78770056]
[0.26774198 0.73225802]
[0.18797619 0.81202381]
[0.19643912 0.80356088]
[0.3394011 0.6605989]
[0.22945575 0.77054425]
[0.46263593 0.53736407]
[0.38546074 0.61453926]
[0.45805797 0.54194203]
[0.41694879 0.58305121]
[0.14900017 0.85099983]
[0.08893299 0.91106701]
[0.2805408 0.7194592]
[0.43122193 0.56877807]
[0.12771142 0.87228858]
[0.20660392 0.79339608]
[0.05345078 0.94654922]
[0.1599615 0.8400385]
[0.10904975 0.89095025]
[0.2549987 0.7450013]
[0.50931098 0.49068902]
[0.30898787 0.69101213]
[0.48733823 0.51266177]
[0.04755938 0.95244062]
[0.45966602 0.54033398]
[0.38480448 0.61519552]
[0.18549401 0.81450599]
[0.22802642 0.77197358]
[0.34291415 0.65708585]
[0.41332496 0.58667504]
[0.3537625 0.6462375]
[0.52045673 0.47954327]
[0.40596616 0.59403384]
[0.20327762 0.79672238]
[0.27479451 0.72520549]
[0.17594512 0.82405488]
[0.35633339 0.64366661]
[0.31580065 0.68419935]
[0.14477887 0.85522113]
[0.15212839 0.84787161]
[0.1426819 0.8573181]
[0.33105819 0.66894181]
[0.14198052 0.85801948]
[0.03271366 0.96728634]
[0.14951704 0.85048296]
[0.17655939 0.82344061]
[0.27125014 0.72874986]
[0.38033004 0.61966996]
[0.21423251 0.78576749]
[0.33443541 0.66556459]
[0.02240912 0.97759088]
[0.40313355 0.59686645]
[0.1434085 0.8565915]
[0.40464528 0.59535472]
[0.18884593 0.81115407]
[0.13601996 0.86398004]
[0.41344074 0.58655926]
[0.25432253 0.74567747]
[0.14039012 0.85960988]
[0.03888034 0.96111966]
[0.10571852 0.89428148]
[0.17771738 0.82228262]
[0.24466569 0.75533431]
[0.05633629 0.94366371]
[0.49038442 0.50961558]
[0.19285564 0.80714436]
[0.52973743 0.47026257]
[0.32637416 0.67362584]
[0.35658227 0.64341773]
[0.30682737 0.69317263]
[0.36790724 0.63209276]
[0.33637086 0.66362914]
[0.19322017 0.80677983]
[0.09448883 0.90551117]
[0.35100024 0.64899976]
[0.20219288 0.79780712]
[0.44647193 0.55352807]
[0.06672012 0.93327988]
[0.3044058 0.6955942]
[0.10614843 0.89385157]
[0.36864291 0.63135709]
[0.24108988 0.75891012]
[0.30668048 0.69331952]
[0.25761155 0.74238845]
[0.32875123 0.67124877]
[0.24181385 0.75818615]
[0.0551782 0.9448218]
[0.15779853 0.84220147]
[0.3934154 0.6065846]
[0.09047834 0.90952166]
[0.03306305 0.96693695]
[0.15972032 0.84027968]
[0.18045272 0.81954728]
[0.18494563 0.81505437]
[0.08250778 0.91749222]
[0.41307911 0.58692089]
[0.37899199 0.62100801]
[0.25168623 0.74831377]
[0.34874053 0.65125947]
[0.20190298 0.79809702]
[0.29552189 0.70447811]
[0.26926012 0.73073988]
[0.37234368 0.62765632]
[0.37476292 0.62523708]
[0.32075021 0.67924979]
[0.21043678 0.78956322]
[0.45961898 0.54038102]
[0.25340618 0.74659382]
[0.23717458 0.76282542]
[0.28536204 0.71463796]
[0.07923563 0.92076437]
[0.42064975 0.57935025]
[0.37144592 0.62855408]
[0.20375962 0.79624038]
[0.2907814 0.7092186]
[0.38691901 0.61308099]
[0.4324349 0.5675651]
[0.34209626 0.65790374]
[0.31295761 0.68704239]
[0.28967876 0.71032124]
[0.15521381 0.84478619]
[0.08179455 0.91820545]
[0.45551649 0.54448351]
[0.52647847 0.47352153]
[0.42423787 0.57576213]
[0.29264347 0.70735653]
[0.09571094 0.90428906]
[0.33761692 0.66238308]
[0.15852705 0.84147295]
[0.27436859 0.72563141]
[0.14433759 0.85566241]
[0.43060271 0.56939729]
[0.24372717 0.75627283]
[0.49629576 0.50370424]
[0.08499069 0.91500931]
[0.29997508 0.70002492]
[0.10567824 0.89432176]
[0.28288153 0.71711847]
[0.20010344 0.79989656]
[0.09457398 0.90542602]
[0.36386011 0.63613989]
[0.18952042 0.81047958]
[0.26435246 0.73564754]
[0.47845492 0.52154508]
[0.13743983 0.86256017]
[0.20604352 0.79395648]
[0.35118066 0.64881934]
[0.4672611 0.5327389]
[0.21714866 0.78285134]
[0.27835618 0.72164382]
[0.30057945 0.69942055]
[0.35036746 0.64963254]
[0.01086448 0.98913552]
[0.06366202 0.93633798]
[0.31169202 0.68830798]
[0.41707071 0.58292929]
[0.11237291 0.88762709]
[0.3448637 0.6551363]
[0.42339654 0.57660346]
[0.44397827 0.55602173]
[0.38161252 0.61838748]
[0.38821516 0.61178484]
[0.41339986 0.58660014]
[0.01793736 0.98206264]
[0.2144667 0.7855333]
[0.07489076 0.92510924]
[0.3453669 0.6546331]
[0.37740608 0.62259392]
[0.230343 0.769657]
[0.39740647 0.60259353]
[0.40128315 0.59871685]
[0.16371894 0.83628106]
[0.20608211 0.79391789]
[0.33207637 0.66792363]
[0.51484503 0.48515497]
[0.33700505 0.66299495]
[0.15159426 0.84840574]
[0.39862731 0.60137269]
[0.53039188 0.46960812]
[0.31833823 0.68166177]
[0.27084545 0.72915455]
[0.20561163 0.79438837]
[0.12258246 0.87741754]
[0.33937233 0.66062767]
[0.11288263 0.88711737]
[0.4451594 0.5548406]
[0.45962155 0.54037845]
[0.39255799 0.60744201]
[0.49074574 0.50925426]
[0.41333687 0.58666313]
[0.25955722 0.74044278]
[0.35844372 0.64155628]
[0.05472602 0.94527398]
[0.35100353 0.64899647]
[0.23787092 0.76212908]
[0.18098815 0.81901185]
[0.33726472 0.66273528]
[0.04852475 0.95147525]
[0.21315424 0.78684576]
[0.12787111 0.87212889]
[0.28970454 0.71029546]
[0.23773065 0.76226935]
[0.36404973 0.63595027]
[0.3159346 0.6840654]
[0.02931991 0.97068009]
[0.14366416 0.85633584]
[0.30619367 0.69380633]
[0.37457398 0.62542602]
[0.35350963 0.64649037]
[0.23844223 0.76155777]
[0.18778876 0.81221124]
[0.35335421 0.64664579]
[0.37527469 0.62472531]
[0.31981646 0.68018354]
[0.3729173 0.6270827]
[0.15764425 0.84235575]
[0.4320923 0.5679077]
[0.41660839 0.58339161]
[0.09990817 0.90009183]
[0.05488346 0.94511654]
[0.40491959 0.59508041]
[0.01891636 0.98108364]
[0.15768254 0.84231746]
[0.41781049 0.58218951]
[0.39404156 0.60595844]
[0.17911057 0.82088943]
[0.16793919 0.83206081]
[0.36783109 0.63216891]
[0.34510381 0.65489619]
[0.47064239 0.52935761]
[0.29775269 0.70224731]
[0.15585625 0.84414375]
[0.35571328 0.64428672]
[0.30637652 0.69362348]
[0.1282487 0.8717513]
[0.34999017 0.65000983]
[0.42843573 0.57156427]
[0.16063659 0.83936341]
[0.2611633 0.7388367]
[0.2208602 0.7791398]
[0.11097615 0.88902385]
[0.26308202 0.73691798]
[0.07724944 0.92275056]
[0.13269512 0.86730488]
[0.33940202 0.66059798]
[0.28667134 0.71332866]
[0.19769807 0.80230193]
[0.26181639 0.73818361]
[0.47533674 0.52466326]
[0.36597342 0.63402658]
[0.02617828 0.97382172]
[0.34592137 0.65407863]
[0.26742015 0.73257985]
[0.10022383 0.89977617]
[0.31845762 0.68154238]
[0.24058756 0.75941244]
[0.17599618 0.82400382]
[0.41906936 0.58093064]
[0.36805963 0.63194037]
[0.40606104 0.59393896]
[0.4200359 0.5799641]
[0.17734127 0.82265873]
[0.35566721 0.64433279]
[0.44802621 0.55197379]
[0.32587084 0.67412916]
[0.36017393 0.63982607]
[0.44166123 0.55833877]
[0.38034316 0.61965684]
[0.38280841 0.61719159]
[0.33921729 0.66078271]
[0.25292408 0.74707592]
[0.12702394 0.87297606]
[0.44924284 0.55075716]
[0.22412988 0.77587012]
[0.166584 0.833416]
[0.32821093 0.67178907]
[0.42206103 0.57793897]
[0.43437729 0.56562271]
[0.26726973 0.73273027]
[0.05051595 0.94948405]
[0.1924768 0.8075232]
[0.3194016 0.6805984]
[0.13068423 0.86931577]
[0.13988105 0.86011895]
[0.25540452 0.74459548]
[0.29311613 0.70688387]
[0.32641705 0.67358295]
[0.48911533 0.51088467]
[0.27867777 0.72132223]
[0.38326747 0.61673253]
[0.43187962 0.56812038]
[0.38424441 0.61575559]
[0.35798159 0.64201841]
[0.20291406 0.79708594]
[0.40907307 0.59092693]
[0.09679377 0.90320623]
[0.49311301 0.50688699]
[0.32860592 0.67139408]
[0.02706917 0.97293083]
[0.54994428 0.45005572]
[0.21490483 0.78509517]
[0.41023181 0.58976819]
[0.39247162 0.60752838]
[0.19094826 0.80905174]
[0.31266457 0.68733543]
[0.49564926 0.50435074]
[0.22960467 0.77039533]
[0.32489902 0.67510098]
[0.26181249 0.73818751]
[0.05725359 0.94274641]
[0.43439937 0.56560063]
[0.511756 0.488244]
[0.35236734 0.64763266]
[0.26492748 0.73507252]
[0.11047751 0.88952249]
[0.2115143 0.7884857]
[0.40081163 0.59918837]
[0.2652383 0.7347617]
[0.42099966 0.57900034]
[0.29715554 0.70284446]
[0.52568583 0.47431417]
[0.3083532 0.6916468]
[0.05305017 0.94694983]
[0.45784632 0.54215368]
[0.23179461 0.76820539]
[0.22136713 0.77863287]
[0.36510679 0.63489321]
[0.30011988 0.69988012]
[0.34734099 0.65265901]
[0.3255879 0.6744121]
[0.44587127 0.55412873]
[0.42063252 0.57936748]
[0.46667948 0.53332052]
[0.38181012 0.61818988]
[0.3740614 0.6259386]
[0.08339914 0.91660086]
[0.12071471 0.87928529]
[0.28956377 0.71043623]
[0.43514848 0.56485152]
[0.00407127 0.99592873]
[0.17506433 0.82493567]
[0.5147423 0.4852577]
[0.38194942 0.61805058]
[0.45795107 0.54204893]
[0.32679192 0.67320808]
[0.38087136 0.61912864]
[0.35704641 0.64295359]
[0.34539533 0.65460467]
[0.15540498 0.84459502]
[0.41683005 0.58316995]
[0.27475235 0.72524765]
[0.2432749 0.7567251]
[0.1558975 0.8441025]
[0.07185751 0.92814249]
[0.51222116 0.48777884]
[0.09587583 0.90412417]
[0.08784092 0.91215908]
[0.26408195 0.73591805]
[0.32930378 0.67069622]
[0.44645821 0.55354179]
[0.38283255 0.61716745]
[0.32495016 0.67504984]
[0.24426843 0.75573157]
[0.4457548 0.5542452]
[0.1252112 0.8747888]
[0.20191138 0.79808862]
[0.18157303 0.81842697]
[0.28966102 0.71033898]
[0.25857604 0.74142396]
[0.15305109 0.84694891]
[0.30528949 0.69471051]
[0.41279239 0.58720761]
[0.39886898 0.60113102]
[0.12217835 0.87782165]
[0.18167194 0.81832806]
[0.24131347 0.75868653]
[0.10603091 0.89396909]
[0.26492901 0.73507099]
[0.50735134 0.49264866]
[0.19622784 0.80377216]
[0.44656263 0.55343737]
[0.33037585 0.66962415]
[0.421622 0.578378]
[0.30848489 0.69151511]
[0.16720601 0.83279399]
[0.31369022 0.68630978]
[0.16968326 0.83031674]
[0.18071567 0.81928433]
[0.40773134 0.59226866]
[0.11542078 0.88457922]
[0.20043437 0.79956563]
[0.35096456 0.64903544]
[0.25248654 0.74751346]
[0.48243586 0.51756414]
[0.45254681 0.54745319]
[0.07074101 0.92925899]
[0.41186431 0.58813569]
[0.36094762 0.63905238]
[0.22714338 0.77285662]
[0.4047112 0.5952888]
[0.11431777 0.88568223]
[0.1441694 0.8558306]
[0.37992268 0.62007732]
[0.19494363 0.80505637]
[0.27321201 0.72678799]
[0.39378165 0.60621835]
[0.20687658 0.79312342]
[0.26984776 0.73015224]
[0.1934939 0.8065061]
[0.42709801 0.57290199]
[0.2429358 0.7570642]
[0.18274152 0.81725848]
[0.41489186 0.58510814]
[0.23515318 0.76484682]
[0.26657386 0.73342614]
[0.33409748 0.66590252]
[0.15217202 0.84782798]
[0.26269774 0.73730226]
[0.19228681 0.80771319]
[0.3571152 0.6428848]
[0.36554465 0.63445535]
[0.41746737 0.58253263]
[0.282341 0.717659]
[0.13488052 0.86511948]
[0.16890692 0.83109308]
[0.33599382 0.66400618]
[0.2941813 0.7058187]
[0.43955778 0.56044222]
[0.17984595 0.82015405]
[0.19725325 0.80274675]
[0.33176195 0.66823805]
[0.38649372 0.61350628]
[0.17846669 0.82153331]
[0.095411 0.904589]
[0.48545491 0.51454509]
[0.50113143 0.49886857]
[0.25119596 0.74880404]
[0.27545021 0.72454979]
[0.26621373 0.73378627]
[0.37721781 0.62278219]
[0.26395807 0.73604193]
[0.18720367 0.81279633]
[0.26906047 0.73093953]
[0.25426276 0.74573724]
[0.179836 0.820164]
[0.09866904 0.90133096]
[0.45561621 0.54438379]
[0.4307504 0.5692496]
[0.41665694 0.58334306]
[0.13050083 0.86949917]
[0.39605783 0.60394217]
[0.20076856 0.79923144]
[0.19692968 0.80307032]
[0.29897711 0.70102289]
[0.27946868 0.72053132]
[0.25619262 0.74380738]
[0.26830421 0.73169579]
[0.41518064 0.58481936]
[0.10391298 0.89608702]
[0.233985 0.766015]
[0.39163086 0.60836914]
[0.33714404 0.66285596]
[0.27599297 0.72400703]
[0.02788588 0.97211412]
[0.27787839 0.72212161]
[0.39948584 0.60051416]
[0.23609752 0.76390248]
[0.5058039 0.4941961]
[0.19458596 0.80541404]
[0.48640997 0.51359003]
[0.42106877 0.57893123]
[0.10912254 0.89087746]
[0.44671547 0.55328453]
[0.3356655 0.6643345]
[0.23821468 0.76178532]
[0.52575435 0.47424565]
[0.33391607 0.66608393]
[0.31600264 0.68399736]
[0.05506704 0.94493296]
[0.33643898 0.66356102]
[0.27954187 0.72045813]
[0.30250201 0.69749799]
[0.39541787 0.60458213]
[0.25105546 0.74894454]
[0.27254035 0.72745965]
[0.27155426 0.72844574]
[0.06408949 0.93591051]
[0.4447944 0.5552056]
[0.28830769 0.71169231]
[0.35490141 0.64509859]
[0.40622105 0.59377895]
[0.43039981 0.56960019]
[0.07388967 0.92611033]
[0.32118 0.67882]
[0.00706287 0.99293713]
[0.36002038 0.63997962]
[0.12181334 0.87818666]
[0.49038245 0.50961755]
[0.20314286 0.79685714]
[0.23983437 0.76016563]
[0.16040235 0.83959765]
[0.47066 0.52934]
[0.27596554 0.72403446]
[0.37263273 0.62736727]
[0.46618396 0.53381604]
[0.01983768 0.98016232]
[0.37325826 0.62674174]
[0.26474134 0.73525866]
[0.19237125 0.80762875]
[0.0653585 0.9346415]
[0.33681688 0.66318312]
[0.3372348 0.6627652]
[0.22206767 0.77793233]
[0.30683479 0.69316521]
[0.44588734 0.55411266]
[0.27614812 0.72385188]
[0.46062906 0.53937094]
[0.22353726 0.77646274]
[0.07812795 0.92187205]
[0.41142517 0.58857483]
[0.15630183 0.84369817]
[0.06701685 0.93298315]
[0.47210024 0.52789976]
[0.26830674 0.73169326]
[0.13699086 0.86300914]
[0.19470892 0.80529108]
[0.42729586 0.57270414]
[0.15754436 0.84245564]
[0.18867042 0.81132958]
[0.37852692 0.62147308]
[0.40525418 0.59474582]
[0.45343309 0.54656691]
[0.4394271 0.5605729]
[0.30529594 0.69470406]
[0.36768936 0.63231064]
[0.22109227 0.77890773]
[0.33585817 0.66414183]
[0.34397103 0.65602897]
[0.34225305 0.65774695]
[0.48934592 0.51065408]
[0.49232616 0.50767384]
[0.37122962 0.62877038]
[0.35256983 0.64743017]
[0.04851764 0.95148236]
[0.29660244 0.70339756]
[0.30650977 0.69349023]
[0.42780635 0.57219365]
[0.55183822 0.44816178]
[0.39515359 0.60484641]
[0.36329783 0.63670217]
[0.29893623 0.70106377]
[0.16161259 0.83838741]
[0.14130844 0.85869156]
[0.18309274 0.81690726]
[0.1634919 0.8365081]
[0.41534299 0.58465701]
[0.35432865 0.64567135]
[0.31144487 0.68855513]
[0.30321504 0.69678496]
[0.30500065 0.69499935]
[0.27205497 0.72794503]
[0.50375956 0.49624044]
[0.07382251 0.92617749]
[0.40735952 0.59264048]
[0.4674395 0.5325605]
[0.36983232 0.63016768]
[0.40796957 0.59203043]
[0.23417463 0.76582537]
[0.26878915 0.73121085]
[0.41691188 0.58308812]
[0.09624689 0.90375311]
[0.3507349 0.6492651]
[0.27228387 0.72771613]
[0.26251 0.73749]
[0.50389547 0.49610453]
[0.31087011 0.68912989]
[0.4953089 0.5046911]
[0.21190062 0.78809938]
[0.24539649 0.75460351]
[0.46963937 0.53036063]
[0.08329405 0.91670595]
[0.32543891 0.67456109]
[0.22940468 0.77059532]
[0.20535498 0.79464502]
[0.27182543 0.72817457]
[0.27161452 0.72838548]
[0.3175346 0.6824654]
[0.06476303 0.93523697]
[0.42103055 0.57896945]
[0.25750366 0.74249634]
[0.22868707 0.77131293]
[0.41495083 0.58504917]
[0.24211491 0.75788509]
[0.02399506 0.97600494]
[0.21584764 0.78415236]
[0.02119743 0.97880257]
[0.24985287 0.75014713]
[0.04892667 0.95107333]
[0.18583992 0.81416008]
[0.45410889 0.54589111]
[0.29578406 0.70421594]
[0.24842905 0.75157095]
[0.43642938 0.56357062]
[0.38937179 0.61062821]
[0.25235797 0.74764203]
[0.41500551 0.58499449]
[0.44550933 0.55449067]
[0.41145968 0.58854032]
[0.253345 0.746655]
[0.04748127 0.95251873]
[0.15691329 0.84308671]
[0.04154161 0.95845839]
[0.04599575 0.95400425]
[0.14722425 0.85277575]
[0.09062816 0.90937184]
[0.08293287 0.91706713]
[0.20695225 0.79304775]
[0.18540536 0.81459464]
[0.21587991 0.78412009]
[0.38568207 0.61431793]
[0.27767757 0.72232243]
[0.48908469 0.51091531]
[0.18853657 0.81146343]
[0.47825265 0.52174735]
[0.341672 0.658328]
[0.18581103 0.81418897]
[0.48585781 0.51414219]
[0.10755756 0.89244244]
[0.13231955 0.86768045]
[0.08616153 0.91383847]
[0.03436907 0.96563093]
[0.22838424 0.77161576]
[0.33045152 0.66954848]
[0.17469111 0.82530889]
[0.05946147 0.94053853]
[0.51364565 0.48635435]
[0.19213033 0.80786967]
[0.07265984 0.92734016]
[0.41779223 0.58220777]
[0.03312106 0.96687894]
[0.47264301 0.52735699]
[0.28330081 0.71669919]
[0.5004174 0.4995826]
[0.0561274 0.9438726]
[0.03263433 0.96736567]
[0.3549418 0.6450582]
[0.2351513 0.7648487]
[0.20655065 0.79344935]
[0.2062746 0.7937254]
[0.22095162 0.77904838]
[0.08019755 0.91980245]
[0.42666125 0.57333875]
[0.5022687 0.4977313]
[0.46592624 0.53407376]
[0.02728381 0.97271619]
[0.43010887 0.56989113]
[0.41639118 0.58360882]
[0.3383982 0.6616018]
[0.17453247 0.82546753]
[0.2387125 0.7612875]
[0.06412347 0.93587653]
[0.26612596 0.73387404]
[0.3828332 0.6171668]
[0.17824498 0.82175502]
[0.2930625 0.7069375]
[0.09791818 0.90208182]
[0.11598347 0.88401653]
[0.45820256 0.54179744]
[0.0978462 0.9021538]
[0.14812395 0.85187605]
[0.22880215 0.77119785]
[0.09843095 0.90156905]
[0.40514801 0.59485199]
[0.48192533 0.51807467]
[0.12874496 0.87125504]
[0.14969612 0.85030388]
[0.28439811 0.71560189]
[0.2341532 0.7658468]
[0.15175662 0.84824338]
[0.00348804 0.99651196]
[0.12311517 0.87688483]
[0.1023933 0.8976067]
[0.24685055 0.75314945]
[0.14197503 0.85802497]
[0.27089937 0.72910063]
[0.13526909 0.86473091]
[0.06854705 0.93145295]
[0.21267616 0.78732384]
[0.34931172 0.65068828]
[0.08502786 0.91497214]
[0.09778156 0.90221844]
[0.81897332 0.18102668]
[0.78628862 0.21371138]
[0.79964804 0.20035196]
[0.88549882 0.11450118]
[0.84702948 0.15297052]
[0.80378892 0.19621108]
[0.82684918 0.17315082]
[0.73763278 0.26236722]
[0.84144675 0.15855325]
[0.83577686 0.16422314]
[0.85357055 0.14642945]
[0.74411798 0.25588202]
[0.79602401 0.20397599]
[0.82576307 0.17423693]
[0.84290617 0.15709383]
[0.81284481 0.18715519]
[0.77415728 0.22584272]
[0.82364867 0.17635133]
[0.79156207 0.20843793]
[0.83721243 0.16278757]
[0.87873599 0.12126401]
[0.77962119 0.22037881]
[0.79076221 0.20923779]
[0.814023 0.185977]
[0.84391611 0.15608389]
[0.74098545 0.25901455]
[0.80085955 0.19914045]
[0.85029759 0.14970241]
[0.85535371 0.14464629]
[0.79720996 0.20279004]
[0.806538 0.193462]
[0.8138153 0.1861847]
[0.79887152 0.20112848]
[0.8323066 0.1676934]
[0.8489169 0.1510831]
[0.77412873 0.22587127]
[0.84636804 0.15363196]
[0.80309929 0.19690071]
[0.88940333 0.11059667]
[0.82848571 0.17151429]
[0.8444422 0.1555578]
[0.82446561 0.17553439]
[0.73831847 0.26168153]
[0.79322096 0.20677904]
[0.74911594 0.25088406]
[0.84408334 0.15591666]
[0.82114 0.17886]
[0.76361416 0.23638584]
[0.86661159 0.13338841]
[0.82818087 0.17181913]
[0.84637782 0.15362218]
[0.87520037 0.12479963]
[0.84306831 0.15693169]
[0.83717144 0.16282856]
[0.84797354 0.15202646]
[0.82114121 0.17885879]
[0.85551657 0.14448343]
[0.85871025 0.14128975]
