[0.05474912 0.94525088]
[0.22928877 0.77071123]
[0.48493958 0.51506042]
[0.23118638 0.76881362]
[0.24625402 0.75374598]
[0.1542759 0.8457241]
[0.27296346 0.72703654]
[0.28768088 0.71231912]
[0.3426407 0.6573593]
[0.34164221 0.65835779]
[0.24632864 0.75367136]
[0.27386679 0.72613321]
[0.42258561 0.57741439]
[0.25481162 0.74518838]
[0.46635524 0.53364476]
[0.16687356 0.83312644]
[0.34254364 0.65745636]
[0.16038613 0.83961387]
[0.03764544 0.96235456]
[0.16747217 0.83252783]
[0.21668375 0.78331625]
[0.2933721 0.7066279]
[0.06587425 0.93412575]
[0.12088561 0.87911439]
[0.18192074 0.81807926]
[0.0766074 0.9233926]
[0.20941835 0.79058165]
[0.17856528 0.82143472]
[0.38516581 0.61483419]
[0.46596409 0.53403591]
[0.3669601 0.6330399]
[0.45998444 0.54001556]
[0.19158643 0.80841357]
[0.42469459 0.57530541]
[0.47218489 0.52781511]
[0.24711247 0.75288753]
[0.43051198 0.56948802]
[0.14343686 0.85656314]
[0.43001787 0.56998213]
[0.39185372 0.60814628]
[0.35256101 0.64743899]
[0.41730058 0.58269942]
[0.34548607 0.65451393]
[0.09131376 0.90868624]
[0.30028746 0.69971254]
[0.24661672 0.75338328]
[0.11849146 0.88150854]
[0.17725683 0.82274317]
[0.44483232 0.55516768]
[0.13221802 0.86778198]
[0.31903495 0.68096505]
[0.20951461 0.79048539]
[0.24765924 0.75234076]
[0.06940779 0.93059221]
[0.43168036 0.56831964]
[0.02490318 0.97509682]
[0.20361049 0.79638951]
[0.21813545 0.78186455]
[0.05518352 0.94481648]
[0.23418735 0.76581265]
[0.53010962 0.46989038]
[0.41648535 0.58351465]
[0.31153298 0.68846702]
[0.53065075 0.46934925]
[0.35132727 0.64867273]
[0.16224985 0.83775015]
[0.35213784 0.64786216]
[0.4561726 0.5438274]
[0.50497662 0.49502338]
[0.17952335 0.82047665]
[0.34457041 0.65542959]
[0.42829683 0.57170317]
[0.21066095 0.78933905]
[0.07143724 0.92856276]
[0.44545076 0.55454924]
[0.49777724 0.50222276]
[0.06778483 0.93221517]
[0.30366567 0.69633433]
[0.32166644 0.67833356]
[0.03323975 0.96676025]
[0.19051097 0.80948903]
[0.03476578 0.96523422]
[0.35403219 0.64596781]
[0.39659758 0.60340242]
[0.4230414 0.5769586]
[0.28069117 0.71930883]
[0.13144776 0.86855224]
[0.22633962 0.77366038]
[0.2146356 0.7853644]
[0.06718646 0.93281354]
[0.51157897 0.48842103]
[0.41527648 0.58472352]
[0.30583612 0.69416388]
[0.41022614 0.58977386]
[0.1668864 0.8331136]
[0.2179883 0.7820117]
[0.19153197 0.80846803]
[0.35558669 0.64441331]
[0.53772627 0.46227373]
[0.51019799 0.48980201]
[0.31690413 0.68309587]
[0.40216306 0.59783694]
[0.06734551 0.93265449]
[0.27349596 0.72650404]
[0.27942434 0.72057566]
[0.27835857 0.72164143]
[0.15295544 0.84704456]
[0.12135629 0.87864371]
[0.1403544 0.8596456]
[0.08546082 0.91453918]
[0.37528694 0.62471306]
[0.33334734 0.66665266]
[0.26955611 0.73044389]
[0.43933255 0.56066745]
[0.24905028 0.75094972]
[0.2920004 0.7079996]
[0.24465244 0.75534756]
[0.0595294 0.9404706]
[0.40519457 0.59480543]
[0.50543314 0.49456686]
[0.38820141 0.61179859]
[0.30056974 0.69943026]
[0.21359067 0.78640933]
[0.36359666 0.63640334]
[0.35267306 0.64732694]
[0.14416078 0.85583922]
[0.28308478 0.71691522]
[0.21105874 0.78894126]
[0.09298576 0.90701424]
[0.21412894 0.78587106]
[0.06168831 0.93831169]
[0.35246146 0.64753854]
[0.23603332 0.76396668]
[0.35763676 0.64236324]
[0.06607187 0.93392813]
[0.35875709 0.64124291]
[0.32030789 0.67969211]
[0.26739777 0.73260223]
[0.18304 0.81696]
[0.24389843 0.75610157]
[0.11466272 0.88533728]
[0.08646035 0.91353965]
[0.23923346 0.76076654]
[0.30074821 0.69925179]
[0.20563162 0.79436838]
[0.17844377 0.82155623]
[0.43409825 0.56590175]
[0.06681297 0.93318703]
[0.47253468 0.52746532]
[0.26020044 0.73979956]
[0.10522676 0.89477324]
[0.18588103 0.81411897]
[0.27889792 0.72110208]
[0.33158223 0.66841777]
[0.33061343 0.66938657]
[0.39622174 0.60377826]
[0.10158303 0.89841697]
[0.08590699 0.91409301]
[0.09415516 0.90584484]
[0.38734885 0.61265115]
[0.27097803 0.72902197]
[0.11077902 0.88922098]
[0.22567584 0.77432416]
[0.33774298 0.66225702]
[0.10943354 0.89056646]
[0.40614319 0.59385681]
[0.48461225 0.51538775]
[0.00878039 0.99121961]
[0.36431251 0.63568749]
[0.45368804 0.54631196]
[0.5498757 0.4501243]
[0.41975724 0.58024276]
[0.16621992 0.83378008]
[0.40940645 0.59059355]
[0.16982788 0.83017212]
[0.45970266 0.54029734]
[0.15539531 0.84460469]
[0.14485677 0.85514323]
[0.2289359 0.7710641]
[0.35235816 0.64764184]
[0.49435395 0.50564605]
[0.21113809 0.78886191]
[0.26699544 0.73300456]
[0.20402171 0.79597829]
[0.19452625 0.80547375]
[0.33869206 0.66130794]
[0.22541044 0.77458956]
[0.46228594 0.53771406]
[0.35710224 0.64289776]
[0.45823996 0.54176004]
[0.4180181 0.5819819]
[0.14830598 0.85169402]
[0.08906904 0.91093096]
[0.27998415 0.72001585]
[0.43097591 0.56902409]
[0.12286042 0.87713958]
[0.20088295 0.79911705]
[0.05359459 0.94640541]
[0.15340709 0.84659291]
[0.10834046 0.89165954]
[0.25466265 0.74533735]
[0.50955371 0.49044629]
[0.30928535 0.69071465]
[0.48752852 0.51247148]
[0.04721136 0.95278864]
[0.45878378 0.54121622]
[0.38478618 0.61521382]
[0.17948789 0.82051211]
[0.21780153 0.78219847]
[0.34434742 0.65565258]
[0.41363441 0.58636559]
[0.35652662 0.64347338]
[0.52163508 0.47836492]
[0.40458108 0.59541892]
[0.23497277 0.76502723]
[0.27472761 0.72527239]
[0.17382624 0.82617376]
[0.35674348 0.64325652]
[0.31573927 0.68426073]
[0.14271555 0.85728445]
[0.14998973 0.85001027]
[0.14159824 0.85840176]
[0.32969007 0.67030993]
[0.14307366 0.85692634]
[0.03238679 0.96761321]
[0.14931426 0.85068574]
[0.17588341 0.82411659]
[0.26597099 0.73402901]
[0.36259635 0.63740365]
[0.21426902 0.78573098]
[0.33416217 0.66583783]
[0.02207438 0.97792562]
[0.40513498 0.59486502]
[0.14329026 0.85670974]
[0.40369467 0.59630533]
[0.18860345 0.81139655]
[0.13363508 0.86636492]
[0.41381013 0.58618987]
[0.25470894 0.74529106]
[0.13951555 0.86048445]
[0.03899895 0.96100105]
[0.10413238 0.89586762]
[0.176423 0.823577]
[0.24364318 0.75635682]
[0.0563418 0.9436582]
[0.48983513 0.51016487]
[0.18785548 0.81214452]
[0.52946559 0.47053441]
[0.31089108 0.68910892]
[0.35263704 0.64736296]
[0.30678955 0.69321045]
[0.36769792 0.63230208]
[0.31854117 0.68145883]
[0.1931942 0.8068058]
[0.09352926 0.90647074]
[0.34944388 0.65055612]
[0.20012836 0.79987164]
[0.44624832 0.55375168]
[0.06659655 0.93340345]
[0.30267977 0.69732023]
[0.10647703 0.89352297]
[0.36907254 0.63092746]
[0.24452095 0.75547905]
[0.30729919 0.69270081]
[0.25421922 0.74578078]
[0.32748658 0.67251342]
[0.2411164 0.7588836]
[0.05307364 0.94692636]
[0.15843961 0.84156039]
[0.39756356 0.60243644]
[0.08964116 0.91035884]
[0.033044 0.966956]
[0.15328918 0.84671082]
[0.17564946 0.82435054]
[0.1830592 0.8169408]
[0.0835044 0.9164956]
[0.41318209 0.58681791]
[0.38000673 0.61999327]
[0.25124724 0.74875276]
[0.34914672 0.65085328]
[0.20193946 0.79806054]
[0.29509208 0.70490792]
[0.25748348 0.74251652]
[0.37251898 0.62748102]
[0.37310985 0.62689015]
[0.34340687 0.65659313]
[0.20476865 0.79523135]
[0.45913498 0.54086502]
[0.24849997 0.75150003]
[0.23643396 0.76356604]
[0.28642969 0.71357031]
[0.08135679 0.91864321]
[0.42056077 0.57943923]
[0.3682073 0.6317927]
[0.20229789 0.79770211]
[0.30434102 0.69565898]
[0.38788201 0.61211799]
[0.42793165 0.57206835]
[0.34653351 0.65346649]
[0.31387982 0.68612018]
[0.29162405 0.70837595]
[0.15485782 0.84514218]
[0.08473558 0.91526442]
[0.45708478 0.54291522]
[0.52583301 0.47416699]
[0.42434717 0.57565283]
[0.28965121 0.71034879]
[0.09138252 0.90861748]
[0.33720255 0.66279745]
[0.15696113 0.84303887]
[0.27170955 0.72829045]
[0.14265769 0.85734231]
[0.43457974 0.56542026]
[0.21248785 0.78751215]
[0.49673818 0.50326182]
[0.08040612 0.91959388]
[0.2977699 0.7022301]
[0.10112423 0.89887577]
[0.28348158 0.71651842]
[0.19753612 0.80246388]
[0.09415668 0.90584332]
[0.36150264 0.63849736]
[0.19057316 0.80942684]
[0.26499115 0.73500885]
[0.44898926 0.55101074]
[0.15561183 0.84438817]
[0.21104446 0.78895554]
[0.35012754 0.64987246]
[0.46648663 0.53351337]
[0.21650817 0.78349183]
[0.27278547 0.72721453]
[0.30154647 0.69845353]
[0.3497207 0.6502793]
[0.01057099 0.98942901]
[0.05969439 0.94030561]
[0.31029323 0.68970677]
[0.41692417 0.58307583]
[0.1119114 0.8880886]
[0.34432289 0.65567711]
[0.4245994 0.5754006]
[0.44266445 0.55733555]
[0.38108889 0.61891111]
[0.38743383 0.61256617]
[0.41045428 0.58954572]
[0.01874465 0.98125535]
[0.20672075 0.79327925]
[0.07423505 0.92576495]
[0.34364737 0.65635263]
[0.37304389 0.62695611]
[0.230201 0.769799]
[0.39354534 0.60645466]
[0.40229055 0.59770945]
[0.1629787 0.8370213]
[0.20521332 0.79478668]
[0.33090856 0.66909144]
[0.53483303 0.46516697]
[0.33867507 0.66132493]
[0.14986827 0.85013173]
[0.39839335 0.60160665]
[0.5307135 0.4692865]
[0.31868195 0.68131805]
[0.26657387 0.73342613]
[0.20496259 0.79503741]
[0.12163413 0.87836587]
[0.35262553 0.64737447]
[0.12255463 0.87744537]
[0.44596921 0.55403079]
[0.46057321 0.53942679]
[0.40243343 0.59756657]
[0.49072882 0.50927118]
[0.41298935 0.58701065]
[0.25946185 0.74053815]
[0.35688626 0.64311374]
[0.0543082 0.9456918]
[0.35283507 0.64716493]
[0.24364615 0.75635385]
[0.17859242 0.82140758]
[0.33376512 0.66623488]
[0.04977241 0.95022759]
[0.21466387 0.78533613]
[0.12001421 0.87998579]
[0.28931408 0.71068592]
[0.23805004 0.76194996]
[0.36916549 0.63083451]
[0.31202061 0.68797939]
[0.02921346 0.97078654]
[0.14257522 0.85742478]
[0.30614292 0.69385708]
[0.37481122 0.62518878]
[0.35310229 0.64689771]
[0.23922117 0.76077883]
[0.1807445 0.8192555]
[0.35302933 0.64697067]
[0.37475488 0.62524512]
[0.32779768 0.67220232]
[0.36489331 0.63510669]
[0.15611342 0.84388658]
[0.43101745 0.56898255]
[0.41633234 0.58366766]
[0.10110351 0.89889649]
[0.05702832 0.94297168]
[0.40587753 0.59412247]
[0.01848301 0.98151699]
[0.15714446 0.84285554]
[0.37860173 0.62139827]
[0.39165746 0.60834254]
[0.17874049 0.82125951]
[0.16739918 0.83260082]
[0.36675554 0.63324446]
[0.34241773 0.65758227]
[0.47033572 0.52966428]
[0.2972821 0.7027179]
[0.15573779 0.84426221]
[0.35411333 0.64588667]
[0.3068486 0.6931514]
[0.12774139 0.87225861]
[0.34974885 0.65025115]
[0.41604682 0.58395318]
[0.1324644 0.8675356]
[0.2599158 0.7400842]
[0.22105464 0.77894536]
[0.11165036 0.88834964]
[0.26320474 0.73679526]
[0.07699481 0.92300519]
[0.13236251 0.86763749]
[0.33836969 0.66163031]
[0.2866092 0.7133908]
[0.19692962 0.80307038]
[0.25397873 0.74602127]
[0.4718957 0.5281043]
[0.36552527 0.63447473]
[0.02460674 0.97539326]
[0.33966413 0.66033587]
[0.2666131 0.7333869]
[0.09923329 0.90076671]
[0.29092878 0.70907122]
[0.24074087 0.75925913]
[0.17570603 0.82429397]
[0.41967919 0.58032081]
[0.36803565 0.63196435]
[0.40572924 0.59427076]
[0.42084315 0.57915685]
[0.17736138 0.82263862]
[0.37143747 0.62856253]
[0.447645 0.552355]
[0.33035507 0.66964493]
[0.3571683 0.6428317]
[0.43288855 0.56711145]
[0.37910182 0.62089818]
[0.39435454 0.60564546]
[0.33796865 0.66203135]
[0.24735575 0.75264425]
[0.12431977 0.87568023]
[0.45020234 0.54979766]
[0.22512061 0.77487939]
[0.16608938 0.83391062]
[0.32921736 0.67078264]
[0.42280453 0.57719547]
[0.43414291 0.56585709]
[0.2663519 0.7336481]
[0.05100945 0.94899055]
[0.1976825 0.8023175]
[0.31787177 0.68212823]
[0.12992337 0.87007663]
[0.1387038 0.8612962]
[0.25288744 0.74711256]
[0.29368158 0.70631842]
[0.32676127 0.67323873]
[0.48918267 0.51081733]
[0.2720639 0.7279361]
[0.37399451 0.62600549]
[0.42667423 0.57332577]
[0.38360542 0.61639458]
[0.35661767 0.64338233]
[0.20201071 0.79798929]
[0.40923387 0.59076613]
[0.09698089 0.90301911]
[0.49339451 0.50660549]
[0.32921331 0.67078669]
[0.02724104 0.97275896]
[0.54944676 0.45055324]
[0.21345177 0.78654823]
[0.40638275 0.59361725]
[0.39229157 0.60770843]
[0.19045458 0.80954542]
[0.31069173 0.68930827]
[0.49803102 0.50196898]
[0.22859848 0.77140152]
[0.31621066 0.68378934]
[0.26607012 0.73392988]
[0.05723069 0.94276931]
[0.43542424 0.56457576]
[0.47176062 0.52823938]
[0.36519474 0.63480526]
[0.26058187 0.73941813]
[0.10759008 0.89240992]
[0.21183507 0.78816493]
[0.38442657 0.61557343]
[0.26724831 0.73275169]
[0.42169581 0.57830419]
[0.29676526 0.70323474]
[0.52599646 0.47400354]
[0.30750503 0.69249497]
[0.05273098 0.94726902]
[0.45817772 0.54182228]
[0.23392189 0.76607811]
[0.22168908 0.77831092]
[0.3648602 0.6351398]
[0.3005365 0.6994635]
[0.34843929 0.65156071]
[0.34222216 0.65777784]
[0.44502171 0.55497829]
[0.4202491 0.5797509]
[0.45531045 0.54468955]
[0.38000626 0.61999374]
[0.3739099 0.6260901]
[0.08328721 0.91671279]
[0.12171749 0.87828251]
[0.28928853 0.71071147]
[0.43283337 0.56716663]
[0.0037836 0.9962164]
[0.17457945 0.82542055]
[0.51476601 0.48523399]
[0.35906427 0.64093573]
[0.4580382 0.5419618]
[0.32556611 0.67443389]
[0.3825705 0.6174295]
[0.35821813 0.64178187]
[0.3458657 0.6541343]
[0.15474862 0.84525138]
[0.41584614 0.58415386]
[0.27284534 0.72715466]
[0.2438899 0.7561101]
[0.15584165 0.84415835]
[0.07283158 0.92716842]
[0.51067947 0.48932053]
[0.09653494 0.90346506]
[0.08667066 0.91332934]
[0.26366176 0.73633824]
[0.32832239 0.67167761]
[0.44579637 0.55420363]
[0.38354976 0.61645024]
[0.32459959 0.67540041]
[0.24319822 0.75680178]
[0.44725107 0.55274893]
[0.11763185 0.88236815]
[0.20116443 0.79883557]
[0.18215656 0.81784344]
[0.32139455 0.67860545]
[0.26193419 0.73806581]
[0.1522309 0.8477691]
[0.30492954 0.69507046]
[0.42598366 0.57401634]
[0.39825093 0.60174907]
[0.12271111 0.87728889]
[0.17972667 0.82027333]
[0.24358906 0.75641094]
[0.10478842 0.89521158]
[0.26921584 0.73078416]
[0.50673224 0.49326776]
[0.19630815 0.80369185]
[0.44703104 0.55296896]
[0.32824075 0.67175925]
[0.4214924 0.5785076]
[0.30934873 0.69065127]
[0.15600597 0.84399403]
[0.31371208 0.68628792]
[0.16949346 0.83050654]
[0.17648821 0.82351179]
[0.40617414 0.59382586]
[0.13250362 0.86749638]
[0.19830726 0.80169274]
[0.35072931 0.64927069]
[0.25189015 0.74810985]
[0.48327371 0.51672629]
[0.45145068 0.54854932]
[0.08066768 0.91933232]
[0.41168176 0.58831824]
[0.35268184 0.64731816]
[0.22772696 0.77227304]
[0.40487538 0.59512462]
[0.10850812 0.89149188]
[0.14395433 0.85604567]
[0.38014657 0.61985343]
[0.19555598 0.80444402]
[0.27207868 0.72792132]
[0.39440296 0.60559704]
[0.20971761 0.79028239]
[0.26986081 0.73013919]
[0.19344072 0.80655928]
[0.43017844 0.56982156]
[0.24885935 0.75114065]
[0.18235804 0.81764196]
[0.41465675 0.58534325]
[0.2333024 0.7666976]
[0.26426995 0.73573005]
[0.33258748 0.66741252]
[0.15371372 0.84628628]
[0.26139237 0.73860763]
[0.19273715 0.80726285]
[0.31956446 0.68043554]
[0.36572751 0.63427249]
[0.41694766 0.58305234]
[0.32480706 0.67519294]
[0.13543976 0.86456024]
[0.16697827 0.83302173]
[0.33390797 0.66609203]
[0.29316773 0.70683227]
[0.43804879 0.56195121]
[0.1772898 0.8227102]
[0.1982344 0.8017656]
[0.33052424 0.66947576]
[0.37389587 0.62610413]
[0.17919761 0.82080239]
[0.09348094 0.90651906]
[0.48449487 0.51550513]
[0.52461304 0.47538696]
[0.25077527 0.74922473]
[0.26819612 0.73180388]
[0.26687991 0.73312009]
[0.35195943 0.64804057]
[0.26261657 0.73738343]
[0.18479607 0.81520393]
[0.26853259 0.73146741]
[0.25280509 0.74719491]
[0.19055016 0.80944984]
[0.09868646 0.90131354]
[0.45294688 0.54705312]
[0.43082174 0.56917826]
[0.41694475 0.58305525]
[0.13050745 0.86949255]
[0.39680443 0.60319557]
[0.19993256 0.80006744]
[0.19584228 0.80415772]
[0.29854827 0.70145173]
[0.26173362 0.73826638]
[0.25392655 0.74607345]
[0.23442075 0.76557925]
[0.41536921 0.58463079]
[0.10308699 0.89691301]
[0.23730866 0.76269134]
[0.39153159 0.60846841]
[0.33853076 0.66146924]
[0.26481024 0.73518976]
[0.02760605 0.97239395]
[0.27953986 0.72046014]
[0.39931978 0.60068022]
[0.23603022 0.76396978]
[0.50108394 0.49891606]
[0.19494336 0.80505664]
[0.48659529 0.51340471]
[0.4215549 0.5784451]
[0.11048198 0.88951802]
[0.44653097 0.55346903]
[0.29538923 0.70461077]
[0.23667541 0.76332459]
[0.52485463 0.47514537]
[0.33502377 0.66497623]
[0.31562049 0.68437951]
[0.0546312 0.9453688]
[0.3356245 0.6643755]
[0.26573514 0.73426486]
[0.30203975 0.69796025]
[0.39460144 0.60539856]
[0.24974773 0.75025227]
[0.27203453 0.72796547]
[0.27097253 0.72902747]
[0.0626646 0.9373354]
[0.44410216 0.55589784]
[0.28945514 0.71054486]
[0.3532886 0.6467114]
[0.4067264 0.5932736]
[0.43036402 0.56963598]
[0.07387798 0.92612202]
[0.32097524 0.67902476]
[0.00711471 0.99288529]
[0.36014333 0.63985667]
[0.12426413 0.87573587]
[0.49185787 0.50814213]
[0.20160079 0.79839921]
[0.23886024 0.76113976]
[0.16024886 0.83975114]
[0.47163728 0.52836272]
[0.27628169 0.72371831]
[0.37150135 0.62849865]
[0.4664808 0.5335192]
[0.0187097 0.9812903]
[0.37427289 0.62572711]
[0.26528805 0.73471195]
[0.19275462 0.80724538]
[0.06484041 0.93515959]
[0.32785062 0.67214938]
[0.33366371 0.66633629]
[0.22021683 0.77978317]
[0.30491191 0.69508809]
[0.44564752 0.55435248]
[0.27698745 0.72301255]
[0.4602918 0.5397082]
[0.22271307 0.77728693]
[0.0779306 0.9220694]
[0.41233935 0.58766065]
[0.15848137 0.84151863]
[0.06072007 0.93927993]
[0.4664396 0.5335604]
[0.26866064 0.73133936]
[0.13725498 0.86274502]
[0.19487594 0.80512406]
[0.42761568 0.57238432]
[0.15720135 0.84279865]
[0.18381117 0.81618883]
[0.37590723 0.62409277]
[0.40623801 0.59376199]
[0.45353884 0.54646116]
[0.43961194 0.56038806]
[0.30412141 0.69587859]
[0.36497282 0.63502718]
[0.21778424 0.78221576]
[0.33309185 0.66690815]
[0.33382052 0.66617948]
[0.34265096 0.65734904]
[0.49139291 0.50860709]
[0.49265967 0.50734033]
[0.36802987 0.63197013]
[0.35230673 0.64769327]
[0.04956869 0.95043131]
[0.28673092 0.71326908]
[0.30465624 0.69534376]
[0.42628523 0.57371477]
[0.5514431 0.4485569]
[0.39563817 0.60436183]
[0.35982964 0.64017036]
[0.29981359 0.70018641]
[0.16191111 0.83808889]
[0.13240407 0.86759593]
[0.1834315 0.8165685]
[0.14295753 0.85704247]
[0.41535018 0.58464982]
[0.35411481 0.64588519]
[0.31397576 0.68602424]
[0.30116619 0.69883381]
[0.30544589 0.69455411]
[0.27252991 0.72747009]
[0.50598772 0.49401228]
[0.07415875 0.92584125]
[0.40557094 0.59442906]
[0.46706006 0.53293994]
[0.37164767 0.62835233]
[0.39955024 0.60044976]
[0.23588045 0.76411955]
[0.26801665 0.73198335]
[0.41719398 0.58280602]
[0.09566271 0.90433729]
[0.35103742 0.64896258]
[0.26546378 0.73453622]
[0.26158092 0.73841908]
[0.50354138 0.49645862]
[0.31042745 0.68957255]
[0.49499192 0.50500808]
[0.21081132 0.78918868]
[0.24504277 0.75495723]
[0.47056516 0.52943484]
[0.08246533 0.91753467]
[0.32504984 0.67495016]
[0.23059166 0.76940834]
[0.20470222 0.79529778]
[0.27168585 0.72831415]
[0.26923431 0.73076569]
[0.3192069 0.6807931]
[0.06963478 0.93036522]
[0.42173436 0.57826564]
[0.25767538 0.74232462]
[0.22534439 0.77465561]
[0.41565005 0.58434995]
[0.22982391 0.77017609]
[0.02318483 0.97681517]
[0.21576538 0.78423462]
[0.02023996 0.97976004]
[0.25655536 0.74344464]
[0.0493072 0.9506928]
[0.19205551 0.80794449]
[0.45538385 0.54461615]
[0.29179245 0.70820755]
[0.2449293 0.7550707]
[0.43654542 0.56345458]
[0.38916297 0.61083703]
[0.25064567 0.74935433]
[0.41501159 0.58498841]
[0.4470939 0.5529061]
[0.43785348 0.56214652]
[0.25177728 0.74822272]
[0.0468815 0.9531185]
[0.15635044 0.84364956]
[0.04066755 0.95933245]
[0.04378635 0.95621365]
[0.14831726 0.85168274]
[0.09119112 0.90880888]
[0.0759745 0.9240255]
[0.20800393 0.79199607]
[0.17986533 0.82013467]
[0.2161647 0.7838353]
[0.38128343 0.61871657]
[0.27807222 0.72192778]
[0.49050057 0.50949943]
[0.19258552 0.80741448]
[0.47893485 0.52106515]
[0.34153062 0.65846938]
[0.18404443 0.81595557]
[0.46911498 0.53088502]
[0.10233415 0.89766585]
[0.1280577 0.8719423]
[0.08589909 0.91410091]
[0.026179 0.973821]
[0.23730054 0.76269946]
[0.32976035 0.67023965]
[0.17843326 0.82156674]
[0.0643235 0.9356765]
[0.51394306 0.48605694]
[0.19288562 0.80711438]
[0.07052932 0.92947068]
[0.4191794 0.5808206]
[0.03216811 0.96783189]
[0.47341964 0.52658036]
[0.27753866 0.72246134]
[0.50045975 0.49954025]
[0.05351976 0.94648024]
[0.03277024 0.96722976]
[0.35455794 0.64544206]
[0.23117253 0.76882747]
[0.20708841 0.79291159]
[0.20524487 0.79475513]
[0.21859213 0.78140787]
[0.08038541 0.91961459]
[0.42501732 0.57498268]
[0.50279767 0.49720233]
[0.46587707 0.53412293]
[0.03017826 0.96982174]
[0.42972218 0.57027782]
[0.41982544 0.58017456]
[0.33798237 0.66201763]
[0.18051494 0.81948506]
[0.23665152 0.76334848]
[0.06419291 0.93580709]
[0.2677457 0.7322543]
[0.38346169 0.61653831]
[0.17709276 0.82290724]
[0.28971998 0.71028002]
[0.09237462 0.90762538]
[0.12531095 0.87468905]
[0.45872316 0.54127684]
[0.10153286 0.89846714]
[0.1450058 0.8549942]
[0.25974634 0.74025366]
[0.09324377 0.90675623]
[0.36929063 0.63070937]
[0.48055741 0.51944259]
[0.1309846 0.8690154]
[0.14565126 0.85434874]
[0.28205497 0.71794503]
[0.23519395 0.76480605]
[0.15249234 0.84750766]
[0.00273991 0.99726009]
[0.11376635 0.88623365]
[0.07805624 0.92194376]
[0.24506376 0.75493624]
[0.13951767 0.86048233]
[0.27188009 0.72811991]
[0.13105883 0.86894117]
[0.07420311 0.92579689]
[0.21092386 0.78907614]
[0.34214772 0.65785228]
[0.08453437 0.91546563]
[0.1940728 0.8059272]
[0.84010818 0.15989182]
[0.87222212 0.12777788]
[0.87442895 0.12557105]
[0.81685127 0.18314873]
[0.83592063 0.16407937]
[0.85163288 0.14836712]
[0.83711015 0.16288985]
[0.82403949 0.17596051]
[0.77578848 0.22421152]
[0.85837507 0.14162493]
[0.7944352 0.2055648]
[0.8072639 0.1927361]
[0.77764098 0.22235902]
[0.80039876 0.19960124]
[0.80873672 0.19126328]
[0.82492661 0.17507339]
[0.8274314 0.1725686]
[0.76390901 0.23609099]
[0.77807326 0.22192674]
[0.77621666 0.22378334]
[0.82666362 0.17333638]
[0.87378589 0.12621411]
[0.84840383 0.15159617]
[0.77981846 0.22018154]
[0.82527211 0.17472789]
[0.84019054 0.15980946]
[0.82173553 0.17826447]
[0.81294404 0.18705596]
[0.79327114 0.20672886]
[0.84261073 0.15738927]
[0.77203676 0.22796324]
[0.77086325 0.22913675]
[0.81691448 0.18308552]
[0.82964044 0.17035956]
[0.8314235 0.1685765]
[0.85177807 0.14822193]
[0.77853206 0.22146794]
[0.77152739 0.22847261]
[0.83108973 0.16891027]
[0.81578698 0.18421302]
[0.75211477 0.24788523]
[0.81044485 0.18955515]
[0.82522451 0.17477549]
[0.83892978 0.16107022]
[0.82874566 0.17125434]
[0.82119877 0.17880123]
[0.84997871 0.15002129]
[0.85463718 0.14536282]
[0.85434236 0.14565764]
[0.79094395 0.20905605]
[0.81111756 0.18888244]
[0.87593839 0.12406161]
[0.77712832 0.22287168]
[0.84823998 0.15176002]
[0.86585794 0.13414206]
[0.78013514 0.21986486]
[0.81021224 0.18978776]
