[0.0558083 0.9441917]
[0.13215731 0.86784269]
[0.23677777 0.76322223]
[0.21605664 0.78394336]
[0.06697868 0.93302132]
[0.51145917 0.48854083]
[0.41650913 0.58349087]
[0.3064988 0.6935012]
[0.40911655 0.59088345]
[0.1652376 0.8347624]
[0.2167632 0.7832368]
[0.18983125 0.81016875]
[0.35603906 0.64396094]
[0.5364166 0.4635834]
[0.50984688 0.49015312]
[0.31665485 0.68334515]
[0.39835064 0.60164936]
[0.06809386 0.93190614]
[0.27289549 0.72710451]
[0.28082526 0.71917474]
[0.27922273 0.72077727]
[0.1526983 0.8473017]
[0.12159231 0.87840769]
[0.14225095 0.85774905]
[0.08936932 0.91063068]
[0.3749125 0.6250875]
[0.36897903 0.63102097]
[0.2626141 0.7373859]
[0.43984917 0.56015083]
[0.26696309 0.73303691]
[0.29306546 0.70693454]
[0.24596767 0.75403233]
[0.05977847 0.94022153]
[0.40423176 0.59576824]
[0.50572723 0.49427277]
[0.38720861 0.61279139]
[0.29939014 0.70060986]
[0.21292057 0.78707943]
[0.36329662 0.63670338]
[0.35409608 0.64590392]
[0.14310994 0.85689006]
[0.28497142 0.71502858]
[0.21080432 0.78919568]
[0.09162202 0.90837798]
[0.21724754 0.78275246]
[0.06180988 0.93819012]
[0.35186803 0.64813197]
[0.23670013 0.76329987]
[0.3586443 0.6413557]
[0.06451619 0.93548381]
[0.35882093 0.64117907]
[0.31995529 0.68004471]
[0.26829551 0.73170449]
[0.18244379 0.81755621]
[0.24496602 0.75503398]
[0.11515098 0.88484902]
[0.09585403 0.90414597]
[0.24142 0.75858]
[0.30010731 0.69989269]
[0.20550057 0.79449943]
[0.17909326 0.82090674]
[0.43379337 0.56620663]
[0.06740644 0.93259356]
[0.47215978 0.52784022]
[0.25796691 0.74203309]
[0.10329096 0.89670904]
[0.19710153 0.80289847]
[0.28239306 0.71760694]
[0.3318804 0.6681196]
[0.3302383 0.6697617]
[0.39752433 0.60247567]
[0.10123925 0.89876075]
[0.08679261 0.91320739]
[0.09408893 0.90591107]
[0.38709306 0.61290694]
[0.27146615 0.72853385]
[0.11172278 0.88827722]
[0.22712133 0.77287867]
[0.33972045 0.66027955]
[0.10969736 0.89030264]
[0.40695371 0.59304629]
[0.48376544 0.51623456]
[0.00887633 0.99112367]
[0.36121112 0.63878888]
[0.45391815 0.54608185]
[0.54640165 0.45359835]
[0.42120911 0.57879089]
[0.16795927 0.83204073]
[0.41185056 0.58814944]
[0.17610598 0.82389402]
[0.46019443 0.53980557]
[0.15928767 0.84071233]
[0.14382948 0.85617052]
[0.22924099 0.77075901]
[0.35151224 0.64848776]
[0.49540541 0.50459459]
[0.2103067 0.7896933]
[0.26678621 0.73321379]
[0.20488 0.79512]
[0.19542386 0.80457614]
[0.33754884 0.66245116]
[0.22688817 0.77311183]
[0.46054414 0.53945586]
[0.35275342 0.64724658]
[0.45791541 0.54208459]
[0.41708529 0.58291471]
[0.14942643 0.85057357]
[0.08828397 0.91171603]
[0.27850943 0.72149057]
[0.43203781 0.56796219]
[0.12508687 0.87491313]
[0.20529046 0.79470954]
[0.05392759 0.94607241]
[0.15987294 0.84012706]
[0.10972307 0.89027693]
[0.2555178 0.7444822]
[0.50919361 0.49080639]
[0.30815537 0.69184463]
[0.48156722 0.51843278]
[0.04712664 0.95287336]
[0.45927709 0.54072291]
[0.38396058 0.61603942]
[0.18039583 0.81960417]
[0.22300138 0.77699862]
[0.34346005 0.65653995]
[0.41340025 0.58659975]
[0.35508346 0.64491654]
[0.52039661 0.47960339]
[0.4040517 0.5959483]
[0.25908219 0.74091781]
[0.27449091 0.72550909]
[0.17476472 0.82523528]
[0.35631745 0.64368255]
[0.3155113 0.6844887]
[0.14672512 0.85327488]
[0.14918446 0.85081554]
[0.14245503 0.85754497]
[0.32901398 0.67098602]
[0.14172483 0.85827517]
[0.03221403 0.96778597]
[0.14988924 0.85011076]
[0.17691376 0.82308624]
[0.2662063 0.7337937]
[0.37893151 0.62106849]
[0.21367055 0.78632945]
[0.33481136 0.66518864]
[0.02289942 0.97710058]
[0.40304372 0.59695628]
[0.14442197 0.85557803]
[0.40537469 0.59462531]
[0.18840003 0.81159997]
[0.13666827 0.86333173]
[0.41431084 0.58568916]
[0.25145044 0.74854956]
[0.13998367 0.86001633]
[0.04089221 0.95910779]
[0.10332483 0.89667517]
[0.18485381 0.81514619]
[0.24456775 0.75543225]
[0.05607095 0.94392905]
[0.48891887 0.51108113]
[0.19214496 0.80785504]
[0.52914315 0.47085685]
[0.32411482 0.67588518]
[0.35461839 0.64538161]
[0.30773798 0.69226202]
[0.36752062 0.63247938]
[0.33391322 0.66608678]
[0.1950237 0.8049763]
[0.09464639 0.90535361]
[0.3483821 0.6516179]
[0.20169024 0.79830976]
[0.44606244 0.55393756]
[0.0665336 0.9334664]
[0.30243257 0.69756743]
[0.10678188 0.89321812]
[0.36907509 0.63092491]
[0.24153991 0.75846009]
[0.30760095 0.69239905]
[0.24891974 0.75108026]
[0.32826835 0.67173165]
[0.24041577 0.75958423]
[0.05459994 0.94540006]
[0.15933342 0.84066658]
[0.31329524 0.68670476]
[0.09080313 0.90919687]
[0.03297869 0.96702131]
[0.15318884 0.84681116]
[0.18039115 0.81960885]
[0.18279808 0.81720192]
[0.08363244 0.91636756]
[0.41097673 0.58902327]
[0.3799795 0.6200205]
[0.2526219 0.7473781]
[0.34559221 0.65440779]
[0.20224104 0.79775896]
[0.29465456 0.70534544]
[0.25742666 0.74257334]
[0.34609984 0.65390016]
[0.37501514 0.62498486]
[0.34305812 0.65694188]
[0.23948546 0.76051454]
[0.45815378 0.54184622]
[0.25208314 0.74791686]
[0.23675252 0.76324748]
[0.28645676 0.71354324]
[0.08159458 0.91840542]
[0.42013545 0.57986455]
[0.36811237 0.63188763]
[0.20932051 0.79067949]
[0.29150951 0.70849049]
[0.38539564 0.61460436]
[0.43087299 0.56912701]
[0.34745915 0.65254085]
[0.31365283 0.68634717]
[0.29295297 0.70704703]
[0.15117706 0.84882294]
[0.08864212 0.91135788]
[0.45747644 0.54252356]
[0.52606432 0.47393568]
[0.42413615 0.57586385]
[0.29131116 0.70868884]
[0.09644343 0.90355657]
[0.33691565 0.66308435]
[0.15667433 0.84332567]
[0.27354039 0.72645961]
[0.14520358 0.85479642]
[0.43119615 0.56880385]
[0.1671598 0.8328402]
[0.49634828 0.50365172]
[0.08535547 0.91464453]
[0.29727397 0.70272603]
[0.10624329 0.89375671]
[0.28333476 0.71666524]
[0.19876627 0.80123373]
[0.09451123 0.90548877]
[0.3647726 0.6352274]
[0.1892066 0.8107934]
[0.26543066 0.73456934]
[0.47704369 0.52295631]
[0.15813132 0.84186868]
[0.19641999 0.80358001]
[0.35099224 0.64900776]
[0.46672539 0.53327461]
[0.21795529 0.78204471]
[0.27763697 0.72236303]
[0.30275982 0.69724018]
[0.34997493 0.65002507]
[0.01060422 0.98939578]
[0.06182956 0.93817044]
[0.31215407 0.68784593]
[0.41814949 0.58185051]
[0.10920997 0.89079003]
[0.34461669 0.65538331]
[0.42456013 0.57543987]
[0.44290356 0.55709644]
[0.38062005 0.61937995]
[0.38778932 0.61221068]
[0.41236752 0.58763248]
[0.01701298 0.98298702]
[0.21318667 0.78681333]
[0.07350817 0.92649183]
[0.34506288 0.65493712]
[0.37698705 0.62301295]
[0.23036364 0.76963636]
[0.39752975 0.60247025]
[0.4013008 0.5986992]
[0.16350389 0.83649611]
[0.20545735 0.79454265]
[0.33216941 0.66783059]
[0.53376138 0.46623862]
[0.32544511 0.67455489]
[0.14975471 0.85024529]
[0.39808991 0.60191009]
[0.53063189 0.46936811]
[0.31798271 0.68201729]
[0.26609261 0.73390739]
[0.2046626 0.7953374]
[0.12431713 0.87568287]
[0.35330285 0.64669715]
[0.09499935 0.90500065]
[0.44529573 0.55470427]
[0.45699111 0.54300889]
[0.4087181 0.5912819]
[0.48987396 0.51012604]
[0.41300081 0.58699919]
[0.26183919 0.73816081]
[0.35564797 0.64435203]
[0.05451656 0.94548344]
[0.35122399 0.64877601]
[0.24349054 0.75650946]
[0.17972856 0.82027144]
[0.33675377 0.66324623]
[0.05077928 0.94922072]
[0.19874945 0.80125055]
[0.12599159 0.87400841]
[0.28973347 0.71026653]
[0.23815525 0.76184475]
[0.3696843 0.6303157]
[0.31483761 0.68516239]
[0.02927912 0.97072088]
[0.14258494 0.85741506]
[0.30572628 0.69427372]
[0.37511454 0.62488546]
[0.3952759 0.6047241]
[0.23815837 0.76184163]
[0.18958103 0.81041897]
[0.35457382 0.64542618]
[0.37517607 0.62482393]
[0.32293891 0.67706109]
[0.36475091 0.63524909]
[0.1566702 0.8433298]
[0.42992475 0.57007525]
[0.41655631 0.58344369]
[0.10085117 0.89914883]
[0.05581357 0.94418643]
[0.40491687 0.59508313]
[0.01889603 0.98110397]
[0.15901749 0.84098251]
[0.41821188 0.58178812]
[0.39108814 0.60891186]
[0.17861271 0.82138729]
[0.16866425 0.83133575]
[0.36672842 0.63327158]
[0.34316376 0.65683624]
[0.46968409 0.53031591]
[0.29701999 0.70298001]
[0.15539708 0.84460292]
[0.35315582 0.64684418]
[0.30791505 0.69208495]
[0.12994504 0.87005496]
[0.35103329 0.64896671]
[0.38763435 0.61236565]
[0.1616782 0.8383218]
[0.25975404 0.74024596]
[0.2198998 0.7801002]
[0.1113785 0.8886215]
[0.26358279 0.73641721]
[0.07800527 0.92199473]
[0.13319628 0.86680372]
[0.33969217 0.66030783]
[0.28700307 0.71299693]
[0.19717481 0.80282519]
[0.25944677 0.74055323]
[0.47128048 0.52871952]
[0.36578545 0.63421455]
[0.02505045 0.97494955]
[0.33685239 0.66314761]
[0.26676728 0.73323272]
[0.09986355 0.90013645]
[0.28290247 0.71709753]
[0.24204114 0.75795886]
[0.17699186 0.82300814]
[0.41903114 0.58096886]
[0.36676542 0.63323458]
[0.40601434 0.59398566]
[0.41993883 0.58006117]
[0.17782891 0.82217109]
[0.35511269 0.64488731]
[0.44825793 0.55174207]
[0.3295242 0.6704758]
[0.3595758 0.6404242]
[0.4680236 0.5319764]
[0.37983093 0.62016907]
[0.39475195 0.60524805]
[0.33961692 0.66038308]
[0.24483238 0.75516762]
[0.12463885 0.87536115]
[0.45012842 0.54987158]
[0.22551469 0.77448531]
[0.16549924 0.83450076]
[0.32839863 0.67160137]
[0.42210949 0.57789051]
[0.43352821 0.56647179]
[0.26513566 0.73486434]
[0.05041385 0.94958615]
[0.19934409 0.80065591]
[0.31597195 0.68402805]
[0.1297504 0.8702496]
[0.13979588 0.86020412]
[0.25519052 0.74480948]
[0.29351983 0.70648017]
[0.32502497 0.67497503]
[0.48964584 0.51035416]
[0.28011347 0.71988653]
[0.38061775 0.61938225]
[0.43268287 0.56731713]
[0.36819772 0.63180228]
[0.3581492 0.6418508]
[0.20315181 0.79684819]
[0.40894202 0.59105798]
[0.09750922 0.90249078]
[0.49346074 0.50653926]
[0.32770511 0.67229489]
[0.0271506 0.9728494]
[0.54932467 0.45067533]
[0.21385124 0.78614876]
[0.4096138 0.5903862]
[0.39162961 0.60837039]
[0.19132992 0.80867008]
[0.31114471 0.68885529]
[0.5006676 0.4993324]
[0.22996743 0.77003257]
[0.32642333 0.67357667]
[0.26596266 0.73403734]
[0.05711884 0.94288116]
[0.43551755 0.56448245]
[0.52174725 0.47825275]
[0.36233129 0.63766871]
[0.25479751 0.74520249]
[0.10886393 0.89113607]
[0.21176733 0.78823267]
[0.40164807 0.59835193]
[0.26655352 0.73344648]
[0.42085416 0.57914584]
[0.29955331 0.70044669]
[0.52602278 0.47397722]
[0.30921182 0.69078818]
[0.05280803 0.94719197]
[0.45836235 0.54163765]
[0.23380122 0.76619878]
[0.22109062 0.77890938]
[0.365412 0.634588]
[0.29947237 0.70052763]
[0.34704108 0.65295892]
[0.32475139 0.67524861]
[0.44412487 0.55587513]
[0.41957368 0.58042632]
[0.45043834 0.54956166]
[0.38232674 0.61767326]
[0.37451196 0.62548804]
[0.08441591 0.91558409]
[0.12111225 0.87888775]
[0.28909003 0.71090997]
[0.43156833 0.56843167]
[0.00412258 0.99587742]
[0.17542296 0.82457704]
[0.51415993 0.48584007]
[0.37753074 0.62246926]
[0.45698008 0.54301992]
[0.32573303 0.67426697]
[0.37900584 0.62099416]
[0.3592624 0.6407376]
[0.34466616 0.65533384]
[0.15548068 0.84451932]
[0.41507674 0.58492326]
[0.27413142 0.72586858]
[0.2417697 0.7582303]
[0.15515052 0.84484948]
[0.0699154 0.9300846]
[0.51122111 0.48877889]
[0.09576357 0.90423643]
[0.08851955 0.91148045]
[0.2635054 0.7364946]
[0.32627674 0.67372326]
[0.44687846 0.55312154]
[0.38248071 0.61751929]
[0.32493252 0.67506748]
[0.24306632 0.75693368]
[0.44525784 0.55474216]
[0.12584337 0.87415663]
[0.20031126 0.79968874]
[0.18084447 0.81915553]
[0.32619571 0.67380429]
[0.25927216 0.74072784]
[0.15336663 0.84663337]
[0.30510221 0.69489779]
[0.42600259 0.57399741]
[0.39764362 0.60235638]
[0.12210044 0.87789956]
[0.18140432 0.81859568]
[0.24170462 0.75829538]
[0.10586743 0.89413257]
[0.26574411 0.73425589]
[0.50735033 0.49264967]
[0.19545423 0.80454577]
[0.447312 0.552688]
[0.33131958 0.66868042]
[0.42212068 0.57787932]
[0.30612318 0.69387682]
[0.16678593 0.83321407]
[0.3154334 0.6845666]
[0.16786919 0.83213081]
[0.17689293 0.82310707]
[0.40675248 0.59324752]
[0.11605977 0.88394023]
[0.20053541 0.79946459]
[0.34982719 0.65017281]
[0.25308624 0.74691376]
[0.48181761 0.51818239]
[0.45169313 0.54830687]
[0.07117305 0.92882695]
[0.4118033 0.5881967]
[0.36063877 0.63936123]
[0.22622164 0.77377836]
[0.40483326 0.59516674]
[0.11330953 0.88669047]
[0.14394942 0.85605058]
[0.37540451 0.62459549]
[0.19614283 0.80385717]
[0.27280169 0.72719831]
[0.39394654 0.60605346]
[0.2103471 0.7896529]
[0.27034349 0.72965651]
[0.19360085 0.80639915]
[0.42652882 0.57347118]
[0.24835706 0.75164294]
[0.1821126 0.8178874]
[0.41428894 0.58571106]
[0.24048712 0.75951288]
[0.26539478 0.73460522]
[0.33350904 0.66649096]
[0.15317015 0.84682985]
[0.2606263 0.7393737]
[0.19274618 0.80725382]
[0.35652283 0.64347717]
[0.36503308 0.63496692]
[0.41617153 0.58382847]
[0.34404363 0.65595637]
[0.13515734 0.86484266]
[0.16844089 0.83155911]
[0.33331261 0.66668739]
[0.29258551 0.70741449]
[0.43815562 0.56184438]
[0.1716478 0.8283522]
[0.19604967 0.80395033]
[0.32389505 0.67610495]
[0.3864384 0.6135616]
[0.17888831 0.82111169]
[0.09529471 0.90470529]
[0.48467523 0.51532477]
[0.52478523 0.47521477]
[0.25051052 0.74948948]
[0.27538286 0.72461714]
[0.26786744 0.73213256]
[0.37801334 0.62198666]
[0.26311003 0.73688997]
[0.1860542 0.8139458]
[0.26751468 0.73248532]
[0.25369302 0.74630698]
[0.19041076 0.80958924]
[0.09861068 0.90138932]
[0.45606574 0.54393426]
[0.43058472 0.56941528]
[0.416504 0.583496]
[0.13030765 0.86969235]
[0.39614987 0.60385013]
[0.20065273 0.79934727]
[0.1966019 0.8033981]
[0.29816948 0.70183052]
[0.26383181 0.73616819]
[0.23827985 0.76172015]
[0.23409664 0.76590336]
[0.41614111 0.58385889]
[0.1044325 0.8955675]
[0.23383116 0.76616884]
[0.39122418 0.60877582]
[0.33831451 0.66168549]
[0.2763853 0.7236147]
[0.02786243 0.97213757]
[0.27790549 0.72209451]
[0.40003229 0.59996771]
[0.23642566 0.76357434]
[0.50371551 0.49628449]
[0.19384164 0.80615836]
[0.48657794 0.51342206]
[0.42165345 0.57834655]
[0.11036675 0.88963325]
[0.44668209 0.55331791]
[0.29460297 0.70539703]
[0.23908866 0.76091134]
[0.52496871 0.47503129]
[0.3353556 0.6646444]
[0.31586638 0.68413362]
[0.05521558 0.94478442]
[0.33749963 0.66250037]
[0.28092632 0.71907368]
[0.30101314 0.69898686]
[0.3941759 0.6058241]
[0.2499209 0.7500791]
[0.27359946 0.72640054]
[0.27029734 0.72970266]
[0.06251011 0.93748989]
[0.44490498 0.55509502]
[0.28881927 0.71118073]
[0.35513123 0.64486877]
[0.40591957 0.59408043]
[0.43057261 0.56942739]
[0.0738655 0.9261345]
[0.32071906 0.67928094]
[0.00697548 0.99302452]
[0.35928185 0.64071815]
[0.12399694 0.87600306]
[0.4280084 0.5719916]
[0.20154611 0.79845389]
[0.23866889 0.76133111]
[0.16062852 0.83937148]
[0.46937376 0.53062624]
[0.27573656 0.72426344]
[0.37278384 0.62721616]
[0.46596643 0.53403357]
[0.01878365 0.98121635]
[0.37415593 0.62584407]
[0.26558572 0.73441428]
[0.19260124 0.80739876]
[0.06440061 0.93559939]
[0.31848016 0.68151984]
[0.33658513 0.66341487]
[0.22220753 0.77779247]
[0.30642927 0.69357073]
[0.44719156 0.55280844]
[0.27646734 0.72353266]
[0.46116697 0.53883303]
[0.22653359 0.77346641]
[0.07813962 0.92186038]
[0.41005534 0.58994466]
[0.15725894 0.84274106]
[0.06681379 0.93318621]
[0.46809057 0.53190943]
[0.267969 0.732031]
[0.13827833 0.86172167]
[0.19521059 0.80478941]
[0.42692617 0.57307383]
[0.15717885 0.84282115]
[0.18329622 0.81670378]
[0.38470523 0.61529477]
[0.40166414 0.59833586]
[0.45165988 0.54834012]
[0.4392155 0.5607845]
[0.30487968 0.69512032]
[0.36297165 0.63702835]
[0.21943523 0.78056477]
[0.33361505 0.66638495]
[0.34516041 0.65483959]
[0.34210286 0.65789714]
[0.48814019 0.51185981]
[0.4928598 0.5071402]
[0.37189271 0.62810729]
[0.35270166 0.64729834]
[0.05041174 0.94958826]
[0.29720349 0.70279651]
[0.30616439 0.69383561]
[0.42952339 0.57047661]
[0.55128172 0.44871828]
[0.39506228 0.60493772]
[0.36275409 0.63724591]
[0.2949194 0.7050806]
[0.1612923 0.8387077]
[0.13219775 0.86780225]
[0.18623576 0.81376424]
[0.16136139 0.83863861]
[0.41355329 0.58644671]
[0.35510633 0.64489367]
[0.3104514 0.6895486]
[0.30229286 0.69770714]
[0.30390826 0.69609174]
[0.27210625 0.72789375]
[0.50585957 0.49414043]
[0.07395471 0.92604529]
[0.40703996 0.59296004]
[0.46727782 0.53272218]
[0.37038343 0.62961657]
[0.39980148 0.60019852]
[0.2356995 0.7643005]
[0.2687489 0.7312511]
[0.41671758 0.58328242]
[0.09560227 0.90439773]
[0.35135456 0.64864544]
[0.26782599 0.73217401]
[0.26192547 0.73807453]
[0.50442053 0.49557947]
[0.30911798 0.69088202]
[0.49527384 0.50472616]
[0.21086421 0.78913579]
[0.24385064 0.75614936]
[0.46982432 0.53017568]
[0.0793774 0.9206226]
[0.32470139 0.67529861]
[0.23351313 0.76648687]
[0.2060562 0.7939438]
[0.27315273 0.72684727]
[0.26825034 0.73174966]
[0.31552465 0.68447535]
[0.07084117 0.92915883]
[0.40599569 0.59400431]
[0.26065424 0.73934576]
[0.22997239 0.77002761]
[0.41520249 0.58479751]
[0.24447556 0.75552444]
[0.02347531 0.97652469]
[0.2161267 0.7838733]
[0.02154231 0.97845769]
[0.25229114 0.74770886]
[0.04891534 0.95108466]
[0.19685707 0.80314293]
[0.45429297 0.54570703]
[0.30442507 0.69557493]
[0.2515936 0.7484064]
[0.43649893 0.56350107]
[0.38774117 0.61225883]
[0.24935279 0.75064721]
[0.41601755 0.58398245]
[0.44533085 0.55466915]
[0.43845048 0.56154952]
[0.25108614 0.74891386]
[0.0467735 0.9532265]
[0.15605001 0.84394999]
[0.04096449 0.95903551]
[0.04565806 0.95434194]
[0.14863653 0.85136347]
[0.08959582 0.91040418]
[0.08225234 0.91774766]
[0.20756033 0.79243967]
[0.17924124 0.82075876]
[0.21513088 0.78486912]
[0.38520417 0.61479583]
[0.27801333 0.72198667]
[0.48966677 0.51033323]
[0.19311402 0.80688598]
[0.477237 0.522763]
[0.34110971 0.65889029]
[0.1861174 0.8138826]
[0.48606101 0.51393899]
[0.10737138 0.89262862]
[0.13085094 0.86914906]
[0.08585511 0.91414489]
[0.03401843 0.96598157]
[0.24482303 0.75517697]
[0.33070477 0.66929523]
[0.17856372 0.82143628]
[0.06076806 0.93923194]
[0.51337454 0.48662546]
[0.19078485 0.80921515]
[0.07273502 0.92726498]
[0.41877178 0.58122822]
[0.03214478 0.96785522]
[0.47246155 0.52753845]
[0.27016364 0.72983636]
[0.50015033 0.49984967]
[0.05186825 0.94813175]
[0.03282892 0.96717108]
[0.35723098 0.64276902]
[0.23542161 0.76457839]
[0.20635263 0.79364737]
[0.20882718 0.79117282]
[0.22180395 0.77819605]
[0.0802394 0.9197606]
[0.42752063 0.57247937]
[0.50311014 0.49688986]
[0.46689607 0.53310393]
[0.02913302 0.97086698]
[0.42974129 0.57025871]
[0.42006393 0.57993607]
[0.33840123 0.66159877]
[0.17723903 0.82276097]
[0.23711054 0.76288946]
[0.06431877 0.93568123]
[0.2669527 0.7330473]
[0.38344637 0.61655363]
[0.17795283 0.82204717]
[0.29148039 0.70851961]
[0.09479133 0.90520867]
[0.1300731 0.8699269]
[0.45825243 0.54174757]
[0.10225083 0.89774917]
[0.14747109 0.85252891]
[0.26144589 0.73855411]
[0.09394111 0.90605889]
[0.40359918 0.59640082]
[0.48070929 0.51929071]
[0.11669281 0.88330719]
[0.14620805 0.85379195]
[0.28413709 0.71586291]
[0.23336223 0.76663777]
[0.147543 0.852457]
[0.00298367 0.99701633]
[0.10768654 0.89231346]
[0.07853806 0.92146194]
[0.24469807 0.75530193]
[0.14654631 0.85345369]
[0.27162508 0.72837492]
[0.13005133 0.86994867]
[0.07044787 0.92955213]
[0.21181093 0.78818907]
[0.34289999 0.65710001]
[0.08583721 0.91416279]
[0.1957935 0.8042065]
[0.72218488 0.27781512]
[0.78466907 0.21533093]
[0.75047748 0.24952252]
[0.75214537 0.24785463]
[0.76441667 0.23558333]
[0.72421617 0.27578383]
[0.75782368 0.24217632]
[0.77703769 0.22296231]
[0.77461677 0.22538323]
[0.74327909 0.25672091]
[0.69283924 0.30716076]
[0.73666235 0.26333765]
[0.74034401 0.25965599]
[0.80588398 0.19411602]
[0.77712633 0.22287367]
[0.80475226 0.19524774]
[0.77756398 0.22243602]
[0.73788399 0.26211601]
[0.7434833 0.2565167]
[0.766765 0.233235]
[0.7996017 0.2003983]
[0.72947126 0.27052874]
[0.77575482 0.22424518]
[0.73688521 0.26311479]
[0.7279706 0.2720294]
[0.78573038 0.21426962]
[0.74991911 0.25008089]
[0.7625791 0.2374209]
[0.7923612 0.2076388]
[0.81387014 0.18612986]
[0.78867196 0.21132804]
[0.78862787 0.21137213]
[0.73079367 0.26920633]
[0.74670344 0.25329656]
[0.79690173 0.20309827]
[0.728039 0.271961]
[0.79270527 0.20729473]
[0.73265745 0.26734255]
[0.70683415 0.29316585]
[0.76673997 0.23326003]
[0.75270837 0.24729163]
[0.78064842 0.21935158]
[0.79029189 0.20970811]
[0.7985592 0.2014408]
[0.75562144 0.24437856]
[0.78435733 0.21564267]
[0.77322261 0.22677739]
[0.76374245 0.23625755]
[0.80280601 0.19719399]
[0.76428583 0.23571417]
[0.76855971 0.23144029]
[0.79031685 0.20968315]
[0.76651316 0.23348684]
[0.77122417 0.22877583]
[0.69085105 0.30914895]
[0.64579718 0.35420282]
[0.7444422 0.2555578]
