[0.05749381 0.94250619]
[0.22225743 0.77774257]
[0.34301354 0.65698646]
[0.41427001 0.58572999]
[0.35633752 0.64366248]
[0.52124914 0.47875086]
[0.40472775 0.59527225]
[0.23213616 0.76786384]
[0.27409194 0.72590806]
[0.15786056 0.84213944]
[0.35660151 0.64339849]
[0.31622449 0.68377551]
[0.14790855 0.85209145]
[0.14918576 0.85081424]
[0.14282064 0.85717936]
[0.32978571 0.67021429]
[0.14142805 0.85857195]
[0.02999616 0.97000384]
[0.14879984 0.85120016]
[0.17507557 0.82492443]
[0.26578578 0.73421422]
[0.37841033 0.62158967]
[0.2145399 0.7854601]
[0.33522371 0.66477629]
[0.02309588 0.97690412]
[0.40376647 0.59623353]
[0.14308146 0.85691854]
[0.40445919 0.59554081]
[0.18824275 0.81175725]
[0.13812355 0.86187645]
[0.41387248 0.58612752]
[0.25622693 0.74377307]
[0.14012354 0.85987646]
[0.03915665 0.96084335]
[0.10565519 0.89434481]
[0.17969639 0.82030361]
[0.24397719 0.75602281]
[0.05621253 0.94378747]
[0.4899696 0.5100304]
[0.19133856 0.80866144]
[0.53014374 0.46985626]
[0.32331167 0.67668833]
[0.35526325 0.64473675]
[0.30723777 0.69276223]
[0.36809688 0.63190312]
[0.33319273 0.66680727]
[0.19540132 0.80459868]
[0.09388435 0.90611565]
[0.35002745 0.64997255]
[0.19871632 0.80128368]
[0.44690577 0.55309423]
[0.06672431 0.93327569]
[0.30422611 0.69577389]
[0.10713134 0.89286866]
[0.36872257 0.63127743]
[0.2446785 0.7553215]
[0.30708947 0.69291053]
[0.25777179 0.74222821]
[0.32905338 0.67094662]
[0.24223721 0.75776279]
[0.05402839 0.94597161]
[0.16011972 0.83988028]
[0.39678995 0.60321005]
[0.09008218 0.90991782]
[0.03312088 0.96687912]
[0.159563 0.840437]
[0.17977064 0.82022936]
[0.1843161 0.8156839]
[0.08390762 0.91609238]
[0.41061524 0.58938476]
[0.37873249 0.62126751]
[0.25227956 0.74772044]
[0.3507453 0.6492547]
[0.20283784 0.79716216]
[0.29361634 0.70638366]
[0.25750581 0.74249419]
[0.37101369 0.62898631]
[0.37503668 0.62496332]
[0.34244951 0.65755049]
[0.19497949 0.80502051]
[0.45812166 0.54187834]
[0.25002919 0.74997081]
[0.23749135 0.76250865]
[0.2858629 0.7141371]
[0.07940335 0.92059665]
[0.41886999 0.58113001]
[0.36892163 0.63107837]
[0.2051923 0.7948077]
[0.29149781 0.70850219]
[0.38432874 0.61567126]
[0.42897162 0.57102838]
[0.34665878 0.65334122]
[0.3128136 0.6871864]
[0.29221832 0.70778168]
[0.1544837 0.8455163]
[0.08773228 0.91226772]
[0.45540481 0.54459519]
[0.52612623 0.47387377]
[0.42342169 0.57657831]
[0.28662968 0.71337032]
[0.09493228 0.90506772]
[0.33745351 0.66254649]
[0.15774119 0.84225881]
[0.27407035 0.72592965]
[0.14381267 0.85618733]
[0.4320831 0.5679169]
[0.22506682 0.77493318]
[0.49684731 0.50315269]
[0.08292191 0.91707809]
[0.29720371 0.70279629]
[0.10482375 0.89517625]
[0.28436036 0.71563964]
[0.19991856 0.80008144]
[0.09544917 0.90455083]
[0.36780071 0.63219929]
[0.18982358 0.81017642]
[0.26419836 0.73580164]
[0.47844744 0.52155256]
[0.14686853 0.85313147]
[0.20128122 0.79871878]
[0.35080993 0.64919007]
[0.46638956 0.53361044]
[0.2175057 0.7824943]
[0.27808875 0.72191125]
[0.30267529 0.69732471]
[0.34941085 0.65058915]
[0.01020739 0.98979261]
[0.06156433 0.93843567]
[0.311306 0.688694]
[0.41651505 0.58348495]
[0.11145265 0.88854735]
[0.3447294 0.6552706]
[0.42376614 0.57623386]
[0.44412333 0.55587667]
[0.38075106 0.61924894]
[0.38798488 0.61201512]
[0.4122538 0.5877462]
[0.0204403 0.9795597]
[0.21237245 0.78762755]
[0.04830281 0.95169719]
[0.34697089 0.65302911]
[0.37577129 0.62422871]
[0.23067803 0.76932197]
[0.39655581 0.60344419]
[0.40109733 0.59890267]
[0.15626669 0.84373331]
[0.20430951 0.79569049]
[0.33233027 0.66766973]
[0.54650391 0.45349609]
[0.33576174 0.66423826]
[0.1478789 0.8521211]
[0.39355388 0.60644612]
[0.53020642 0.46979358]
[0.31878401 0.68121599]
[0.26709627 0.73290373]
[0.20386244 0.79613756]
[0.12345576 0.87654424]
[0.35446469 0.64553531]
[0.12709541 0.87290459]
[0.44652863 0.55347137]
[0.46807098 0.53192902]
[0.35219356 0.64780644]
[0.49006119 0.50993881]
[0.41291594 0.58708406]
[0.26030695 0.73969305]
[0.35699213 0.64300787]
[0.05223678 0.94776322]
[0.33747877 0.66252123]
[0.23463116 0.76536884]
[0.1767588 0.8232412]
[0.33415704 0.66584296]
[0.05010609 0.94989391]
[0.2045982 0.7954018]
[0.12438725 0.87561275]
[0.28851823 0.71148177]
[0.2373338 0.7626662]
[0.36992232 0.63007768]
[0.31339156 0.68660844]
[0.02881072 0.97118928]
[0.14273626 0.85726374]
[0.30532275 0.69467725]
[0.37284171 0.62715829]
[0.35291913 0.64708087]
[0.23939608 0.76060392]
[0.17983567 0.82016433]
[0.35416387 0.64583613]
[0.37550393 0.62449607]
[0.32720063 0.67279937]
[0.36534398 0.63465602]
[0.15671933 0.84328067]
[0.42700061 0.57299939]
[0.41727152 0.58272848]
[0.09987005 0.90012995]
[0.06711836 0.93288164]
[0.40687802 0.59312198]
[0.01849287 0.98150713]
[0.15837228 0.84162772]
[0.41737343 0.58262657]
[0.3929287 0.6070713]
[0.1769552 0.8230448]
[0.16339306 0.83660694]
[0.36748802 0.63251198]
[0.34331921 0.65668079]
[0.47031152 0.52968848]
[0.29764218 0.70235782]
[0.15588228 0.84411772]
[0.35327874 0.64672126]
[0.30830361 0.69169639]
[0.12729191 0.87270809]
[0.35055019 0.64944981]
[0.4143428 0.5856572]
[0.16244916 0.83755084]
[0.26189049 0.73810951]
[0.2206869 0.7793131]
[0.11123177 0.88876823]
[0.26379438 0.73620562]
[0.07784244 0.92215756]
[0.13299777 0.86700223]
[0.33879561 0.66120439]
[0.28526111 0.71473889]
[0.19667012 0.80332988]
[0.25998325 0.74001675]
[0.47148258 0.52851742]
[0.36618133 0.63381867]
[0.02488482 0.97511518]
[0.34688919 0.65311081]
[0.2604636 0.7395364]
[0.09945984 0.90054016]
[0.28294948 0.71705052]
[0.24247869 0.75752131]
[0.17616974 0.82383026]
[0.42030329 0.57969671]
[0.36959378 0.63040622]
[0.40674726 0.59325274]
[0.42157742 0.57842258]
[0.17817335 0.82182665]
[0.36268793 0.63731207]
[0.44744443 0.55255557]
[0.33094106 0.66905894]
[0.358944 0.641056]
[0.38303729 0.61696271]
[0.37864245 0.62135755]
[0.39464681 0.60535319]
[0.33921179 0.66078821]
[0.24584286 0.75415714]
[0.12508798 0.87491202]
[0.44893353 0.55106647]
[0.22521498 0.77478502]
[0.16471616 0.83528384]
[0.32870403 0.67129597]
[0.42241769 0.57758231]
[0.43300986 0.56699014]
[0.21848376 0.78151624]
[0.05086456 0.94913544]
[0.19906976 0.80093024]
[0.31572427 0.68427573]
[0.13173534 0.86826466]
[0.13882381 0.86117619]
[0.25258743 0.74741257]
[0.29369679 0.70630321]
[0.32462934 0.67537066]
[0.48979919 0.51020081]
[0.25764116 0.74235884]
[0.38154678 0.61845322]
[0.42923531 0.57076469]
[0.38523185 0.61476815]
[0.35998675 0.64001325]
[0.2028695 0.7971305]
[0.40846113 0.59153887]
[0.097066 0.902934]
[0.49356392 0.50643608]
[0.33704813 0.66295187]
[0.02829161 0.97170839]
[0.5494711 0.4505289]
[0.21564276 0.78435724]
[0.40961447 0.59038553]
[0.39323236 0.60676764]
[0.18954713 0.81045287]
[0.3123325 0.6876675]
[0.49776434 0.50223566]
[0.22915624 0.77084376]
[0.32634146 0.67365854]
[0.26617396 0.73382604]
[0.05711656 0.94288344]
[0.43593187 0.56406813]
[0.52224506 0.47775494]
[0.35721544 0.64278456]
[0.26263792 0.73736208]
[0.10944579 0.89055421]
[0.21225896 0.78774104]
[0.40158675 0.59841325]
[0.26692816 0.73307184]
[0.42079455 0.57920545]
[0.29978953 0.70021047]
[0.52493053 0.47506947]
[0.30495096 0.69504904]
[0.05298485 0.94701515]
[0.45905697 0.54094303]
[0.2318895 0.7681105]
[0.22175615 0.77824385]
[0.36476335 0.63523665]
[0.30096267 0.69903733]
[0.34571942 0.65428058]
[0.323968 0.676032]
[0.44552885 0.55447115]
[0.42037393 0.57962607]
[0.45749014 0.54250986]
[0.38383476 0.61616524]
[0.3763277 0.6236723]
[0.08312682 0.91687318]
[0.13762133 0.86237867]
[0.28959762 0.71040238]
[0.43552527 0.56447473]
[0.00392429 0.99607571]
[0.17550577 0.82449423]
[0.51485965 0.48514035]
[0.3782197 0.6217803]
[0.45678205 0.54321795]
[0.35708519 0.64291481]
[0.38334033 0.61665967]
[0.35768135 0.64231865]
[0.34550923 0.65449077]
[0.15555268 0.84444732]
[0.41655721 0.58344279]
[0.27372145 0.72627855]
[0.24296608 0.75703392]
[0.15563579 0.84436421]
[0.0715148 0.9284852]
[0.51178098 0.48821902]
[0.09563676 0.90436324]
[0.08761156 0.91238844]
[0.26311989 0.73688011]
[0.33009113 0.66990887]
[0.44383482 0.55616518]
[0.38424111 0.61575889]
[0.32458818 0.67541182]
[0.22439571 0.77560429]
[0.43524683 0.56475317]
[0.12356779 0.87643221]
[0.2016389 0.7983611]
[0.18152514 0.81847486]
[0.28934022 0.71065978]
[0.25725655 0.74274345]
[0.15407111 0.84592889]
[0.30523105 0.69476895]
[0.42483839 0.57516161]
[0.39897234 0.60102766]
[0.1224004 0.8775996]
[0.18133494 0.81866506]
[0.24449381 0.75550619]
[0.10661089 0.89338911]
[0.2658219 0.7341781]
[0.50790884 0.49209116]
[0.19724527 0.80275473]
[0.44690997 0.55309003]
[0.33148322 0.66851678]
[0.40227104 0.59772896]
[0.3076211 0.6923789]
[0.16590144 0.83409856]
[0.31428718 0.68571282]
[0.1685065 0.8314935]
[0.1780466 0.8219534]
[0.40652944 0.59347056]
[0.11294404 0.88705596]
[0.20048829 0.79951171]
[0.35143517 0.64856483]
[0.25287956 0.74712044]
[0.48153822 0.51846178]
[0.45284223 0.54715777]
[0.0708241 0.9291759]
[0.41234211 0.58765789]
[0.35926197 0.64073803]
[0.22594987 0.77405013]
[0.40494455 0.59505545]
[0.11440296 0.88559704]
[0.14322079 0.85677921]
[0.37336757 0.62663243]
[0.19559687 0.80440313]
[0.2718963 0.7281037]
[0.39324228 0.60675772]
[0.20446041 0.79553959]
[0.26579654 0.73420346]
[0.19304828 0.80695172]
[0.42898139 0.57101861]
[0.25000092 0.74999908]
[0.18271715 0.81728285]
[0.41446911 0.58553089]
[0.23580372 0.76419628]
[0.26430958 0.73569042]
[0.33444616 0.66555384]
[0.15351593 0.84648407]
[0.26206778 0.73793222]
[0.19367807 0.80632193]
[0.35557195 0.64442805]
[0.36408854 0.63591146]
[0.4169147 0.5830853]
[0.3652987 0.6347013]
[0.12379883 0.87620117]
[0.16898147 0.83101853]
[0.33239679 0.66760321]
[0.29295228 0.70704772]
[0.43760338 0.56239662]
[0.17629085 0.82370915]
[0.19488319 0.80511681]
[0.33121566 0.66878434]
[0.3850947 0.6149053]
[0.17945003 0.82054997]
[0.09413037 0.90586963]
[0.48469829 0.51530171]
[0.51677195 0.48322805]
[0.25130926 0.74869074]
[0.27563418 0.72436582]
[0.2657823 0.7342177]
[0.3786223 0.6213777]
[0.26113672 0.73886328]
[0.18594148 0.81405852]
[0.26786735 0.73213265]
[0.25297443 0.74702557]
[0.1936435 0.8063565]
[0.09880965 0.90119035]
[0.45458909 0.54541091]
[0.43068325 0.56931675]
[0.41568716 0.58431284]
[0.10888625 0.89111375]
[0.39761746 0.60238254]
[0.2010984 0.7989016]
[0.19900475 0.80099525]
[0.29919552 0.70080448]
[0.27742763 0.72257237]
[0.2397054 0.7602946]
[0.23681524 0.76318476]
[0.41630663 0.58369337]
[0.10263204 0.89736796]
[0.23830924 0.76169076]
[0.33571456 0.66428544]
[0.3378906 0.6621094]
[0.27545089 0.72454911]
[0.0275111 0.9724889]
[0.278345 0.721655]
[0.39884926 0.60115074]
[0.23582038 0.76417962]
[0.49613943 0.50386057]
[0.19693991 0.80306009]
[0.48599126 0.51400874]
[0.42083855 0.57916145]
[0.11038287 0.88961713]
[0.44515258 0.55484742]
[0.29602221 0.70397779]
[0.24066082 0.75933918]
[0.5264443 0.4735557]
[0.35014867 0.64985133]
[0.31613459 0.68386541]
[0.05459158 0.94540842]
[0.33457175 0.66542825]
[0.27892453 0.72107547]
[0.30086819 0.69913181]
[0.39448828 0.60551172]
[0.25146328 0.74853672]
[0.27153033 0.72846967]
[0.27099238 0.72900762]
[0.06254003 0.93745997]
[0.44389504 0.55610496]
[0.28828703 0.71171297]
[0.35429933 0.64570067]
[0.40695663 0.59304337]
[0.43106674 0.56893326]
[0.0741201 0.9258799]
[0.32116071 0.67883929]
[0.00667746 0.99332254]
[0.35993314 0.64006686]
[0.12262743 0.87737257]
[0.45059554 0.54940446]
[0.20133801 0.79866199]
[0.23844339 0.76155661]
[0.16029155 0.83970845]
[0.46864728 0.53135272]
[0.28153907 0.71846093]
[0.35538954 0.64461046]
[0.46712281 0.53287719]
[0.02152133 0.97847867]
[0.37266646 0.62733354]
[0.2660071 0.7339929]
[0.18591901 0.81408099]
[0.06661436 0.93338564]
[0.32911411 0.67088589]
[0.33912449 0.66087551]
[0.22029131 0.77970869]
[0.30437554 0.69562446]
[0.44717397 0.55282603]
[0.2768066 0.7231934]
[0.46047417 0.53952583]
[0.22478091 0.77521909]
[0.07746883 0.92253117]
[0.41194423 0.58805577]
[0.1578598 0.8421402]
[0.0672085 0.9327915]
[0.46611974 0.53388026]
[0.26823822 0.73176178]
[0.13761759 0.86238241]
[0.19469206 0.80530794]
[0.42872969 0.57127031]
[0.157089 0.842911]
[0.19653647 0.80346353]
[0.37688854 0.62311146]
[0.40269141 0.59730859]
[0.45248652 0.54751348]
[0.43909274 0.56090726]
[0.30638219 0.69361781]
[0.356604 0.643396]
[0.21993548 0.78006452]
[0.33390385 0.66609615]
[0.34189149 0.65810851]
[0.34301353 0.65698647]
[0.48936823 0.51063177]
[0.49345316 0.50654684]
[0.37233587 0.62766413]
[0.35213925 0.64786075]
[0.04961266 0.95038734]
[0.29728343 0.70271657]
[0.31200873 0.68799127]
[0.42911903 0.57088097]
[0.55197757 0.44802243]
[0.3968066 0.6031934]
[0.36116214 0.63883786]
[0.25239358 0.74760642]
[0.16207917 0.83792083]
[0.13102694 0.86897306]
[0.1848069 0.8151931]
[0.14678097 0.85321903]
[0.41503677 0.58496323]
[0.35475719 0.64524281]
[0.30948346 0.69051654]
[0.30185345 0.69814655]
[0.30526577 0.69473423]
[0.27256727 0.72743273]
[0.506761 0.493239]
[0.07435594 0.92564406]
[0.40846003 0.59153997]
[0.46715428 0.53284572]
[0.37054324 0.62945676]
[0.41363309 0.58636691]
[0.23555736 0.76444264]
[0.26957073 0.73042927]
[0.41750152 0.58249848]
[0.09532046 0.90467954]
[0.35096201 0.64903799]
[0.27019727 0.72980273]
[0.24767581 0.75232419]
[0.50409156 0.49590844]
[0.30802666 0.69197334]
[0.49567338 0.50432662]
[0.21169958 0.78830042]
[0.2267772 0.7732228]
[0.47034839 0.52965161]
[0.08427457 0.91572543]
[0.3249214 0.6750786]
[0.22895941 0.77104059]
[0.20610401 0.79389599]
[0.27316656 0.72683344]
[0.27149511 0.72850489]
[0.31069358 0.68930642]
[0.06960978 0.93039022]
[0.41023296 0.58976704]
[0.2445099 0.7554901]
[0.22910843 0.77089157]
[0.41579201 0.58420799]
[0.24476725 0.75523275]
[0.02450104 0.97549896]
[0.2122284 0.7877716]
[0.02055866 0.97944134]
[0.24476661 0.75523339]
[0.04900844 0.95099156]
[0.18429351 0.81570649]
[0.45368444 0.54631556]
[0.3024415 0.6975585]
[0.25019659 0.74980341]
[0.43609022 0.56390978]
[0.36309289 0.63690711]
[0.25171092 0.74828908]
[0.41470278 0.58529722]
[0.44455265 0.55544735]
[0.43910725 0.56089275]
[0.25235009 0.74764991]
[0.04683273 0.95316727]
[0.14752152 0.85247848]
[0.03780563 0.96219437]
[0.04461525 0.95538475]
[0.14905302 0.85094698]
[0.09021808 0.90978192]
[0.07538806 0.92461194]
[0.2083887 0.7916113]
[0.18116688 0.81883312]
[0.21624323 0.78375677]
[0.38525136 0.61474864]
[0.27892524 0.72107476]
[0.49071236 0.50928764]
[0.19390679 0.80609321]
[0.47465828 0.52534172]
[0.34020798 0.65979202]
[0.18320426 0.81679574]
[0.48632786 0.51367214]
[0.10896472 0.89103528]
[0.13273372 0.86726628]
[0.0847196 0.9152804]
[0.0287147 0.9712853]
[0.23695805 0.76304195]
[0.33053817 0.66946183]
[0.18887375 0.81112625]
[0.06248414 0.93751586]
[0.51355886 0.48644114]
[0.18995357 0.81004643]
[0.07025402 0.92974598]
[0.41726759 0.58273241]
[0.03240192 0.96759808]
[0.47270036 0.52729964]
[0.28445267 0.71554733]
[0.50002343 0.49997657]
[0.05397138 0.94602862]
[0.0320782 0.9679218]
[0.35618502 0.64381498]
[0.23428959 0.76571041]
[0.20763345 0.79236655]
[0.198209 0.801791]
[0.21964102 0.78035898]
[0.08063278 0.91936722]
[0.42635339 0.57364661]
[0.50309819 0.49690181]
[0.46437483 0.53562517]
[0.02834089 0.97165911]
[0.42980146 0.57019854]
[0.41455024 0.58544976]
[0.33876268 0.66123732]
[0.17229018 0.82770982]
[0.23784272 0.76215728]
[0.06336292 0.93663708]
[0.26654558 0.73345442]
[0.3833573 0.6166427]
[0.17459029 0.82540971]
[0.29188333 0.70811667]
[0.09239431 0.90760569]
[0.12120288 0.87879712]
[0.45828122 0.54171878]
[0.10531756 0.89468244]
[0.14530436 0.85469564]
[0.26075294 0.73924706]
[0.10138723 0.89861277]
[0.40397825 0.59602175]
[0.48100602 0.51899398]
[0.12833395 0.87166605]
[0.13647404 0.86352596]
[0.28207123 0.71792877]
[0.23538944 0.76461056]
[0.14054956 0.85945044]
[0.00313487 0.99686513]
[0.11040546 0.88959454]
[0.08797007 0.91202993]
[0.24309217 0.75690783]
[0.13938778 0.86061222]
[0.27149794 0.72850206]
[0.1308291 0.8691709]
[0.07082335 0.92917665]
[0.20219494 0.79780506]
[0.34638715 0.65361285]
[0.08213555 0.91786445]
[0.2800607 0.7199393]
[0.86526973 0.13473027]
[0.87210691 0.12789309]
[0.84127539 0.15872461]
[0.86112676 0.13887324]
[0.88399655 0.11600345]
[0.85281368 0.14718632]
[0.88040521 0.11959479]
[0.81793785 0.18206215]
[0.82934623 0.17065377]
[0.82630706 0.17369294]
[0.83534902 0.16465098]
[0.86039041 0.13960959]
[0.87819186 0.12180814]
[0.78092818 0.21907182]
[0.80602657 0.19397343]
[0.86619964 0.13380036]
[0.8704965 0.1295035]
[0.89606664 0.10393336]
[0.8472348 0.1527652]
[0.85462655 0.14537345]
[0.82133809 0.17866191]
[0.86103866 0.13896134]
[0.85881157 0.14118843]
[0.82320232 0.17679768]
[0.843974 0.156026]
[0.85637475 0.14362525]
[0.84671121 0.15328879]
[0.84855015 0.15144985]
[0.82886314 0.17113686]
[0.84022824 0.15977176]
[0.83211627 0.16788373]
[0.83838398 0.16161602]
[0.85563527 0.14436473]
[0.85563725 0.14436275]
[0.80069416 0.19930584]
[0.80459488 0.19540512]
[0.84957017 0.15042983]
[0.81459109 0.18540891]
[0.82900884 0.17099116]
[0.83118085 0.16881915]
[0.86102719 0.13897281]
[0.8502339 0.1497661]
[0.8823164 0.1176836]
[0.84582077 0.15417923]
[0.86777824 0.13222176]
[0.82683521 0.17316479]
[0.79991778 0.20008222]
[0.9017688 0.0982312]
[0.90380726 0.09619274]
[0.87034979 0.12965021]
[0.88659076 0.11340924]
[0.81141527 0.18858473]
[0.90461167 0.09538833]
[0.88405887 0.11594113]
[0.90747508 0.09252492]
[0.90690307 0.09309693]
[0.87983948 0.12016052]
[0.86552747 0.13447253]
