[0.05672282 0.94327718]
[0.38801331 0.61198669]
[0.41315281 0.58684719]
[0.01929857 0.98070143]
[0.2108335 0.7891665]
[0.07470114 0.92529886]
[0.34622868 0.65377132]
[0.37896 0.62104]
[0.23026379 0.76973621]
[0.39637132 0.60362868]
[0.4016172 0.5983828]
[0.15424828 0.84575172]
[0.20229026 0.79770974]
[0.33280711 0.66719289]
[0.56518986 0.43481014]
[0.33759905 0.66240095]
[0.14838528 0.85161472]
[0.39755158 0.60244842]
[0.53120026 0.46879974]
[0.31871248 0.68128752]
[0.26814018 0.73185982]
[0.20644355 0.79355645]
[0.11804776 0.88195224]
[0.35327979 0.64672021]
[0.12790682 0.87209318]
[0.44497151 0.55502849]
[0.4633034 0.5366966]
[0.39748162 0.60251838]
[0.48989065 0.51010935]
[0.41324809 0.58675191]
[0.26027539 0.73972461]
[0.35809622 0.64190378]
[0.05186406 0.94813594]
[0.33447036 0.66552964]
[0.24457016 0.75542984]
[0.18045408 0.81954592]
[0.33271673 0.66728327]
[0.0501754 0.9498246]
[0.20397374 0.79602626]
[0.12829809 0.87170191]
[0.2846861 0.7153139]
[0.23831107 0.76168893]
[0.36999578 0.63000422]
[0.31534406 0.68465594]
[0.02842827 0.97157173]
[0.1443753 0.8556247]
[0.30570405 0.69429595]
[0.37349667 0.62650333]
[0.35186725 0.64813275]
[0.23800042 0.76199958]
[0.18875615 0.81124385]
[0.35400861 0.64599139]
[0.37615215 0.62384785]
[0.3198356 0.6801644]
[0.36681845 0.63318155]
[0.15708471 0.84291529]
[0.43098465 0.56901535]
[0.41719352 0.58280648]
[0.09988186 0.90011814]
[0.06437393 0.93562607]
[0.40651373 0.59348627]
[0.01861816 0.98138184]
[0.15703255 0.84296745]
[0.41757274 0.58242726]
[0.3928629 0.6071371]
[0.17832231 0.82167769]
[0.16372941 0.83627059]
[0.36739196 0.63260804]
[0.34379285 0.65620715]
[0.46960444 0.53039556]
[0.29750553 0.70249447]
[0.15591887 0.84408113]
[0.35520654 0.64479346]
[0.31017765 0.68982235]
[0.12878207 0.87121793]
[0.35015771 0.64984229]
[0.41059163 0.58940837]
[0.16157801 0.83842199]
[0.26071829 0.73928171]
[0.22304243 0.77695757]
[0.11095097 0.88904903]
[0.26276124 0.73723876]
[0.0782785 0.9217215]
[0.13388906 0.86611094]
[0.33915058 0.66084942]
[0.28583234 0.71416766]
[0.19557258 0.80442742]
[0.25538287 0.74461713]
[0.47255671 0.52744329]
[0.36626262 0.63373738]
[0.02526364 0.97473636]
[0.34607578 0.65392422]
[0.26800382 0.73199618]
[0.09908514 0.90091486]
[0.28861246 0.71138754]
[0.23914357 0.76085643]
[0.17730362 0.82269638]
[0.41947315 0.58052685]
[0.37067394 0.62932606]
[0.40598784 0.59401216]
[0.42112979 0.57887021]
[0.1785775 0.8214225]
[0.35752884 0.64247116]
[0.44766964 0.55233036]
[0.3319395 0.6680605]
[0.358446 0.641554]
[0.42546043 0.57453957]
[0.38036207 0.61963793]
[0.39475132 0.60524868]
[0.33923447 0.66076553]
[0.24502632 0.75497368]
[0.12537335 0.87462665]
[0.44959837 0.55040163]
[0.2260917 0.7739083]
[0.16490493 0.83509507]
[0.32872163 0.67127837]
[0.42256269 0.57743731]
[0.43527239 0.56472761]
[0.21580229 0.78419771]
[0.04671754 0.95328246]
[0.19852712 0.80147288]
[0.31609311 0.68390689]
[0.1312215 0.8687785]
[0.13927631 0.86072369]
[0.25050007 0.74949993]
[0.2943315 0.7056685]
[0.32491423 0.67508577]
[0.48912579 0.51087421]
[0.27813228 0.72186772]
[0.38095807 0.61904193]
[0.42640531 0.57359469]
[0.38457943 0.61542057]
[0.35976217 0.64023783]
[0.20207893 0.79792107]
[0.40838658 0.59161342]
[0.09731514 0.90268486]
[0.49375218 0.50624782]
[0.33583151 0.66416849]
[0.02634066 0.97365934]
[0.5496147 0.4503853]
[0.21324461 0.78675539]
[0.41010422 0.58989578]
[0.39345675 0.60654325]
[0.1909879 0.8090121]
[0.31257586 0.68742414]
[0.49630524 0.50369476]
[0.2295399 0.7704601]
[0.32599427 0.67400573]
[0.26746952 0.73253048]
[0.05709758 0.94290242]
[0.43491658 0.56508342]
[0.5215271 0.4784729]
[0.35757881 0.64242119]
[0.26077533 0.73922467]
[0.10906231 0.89093769]
[0.21164158 0.78835842]
[0.40198532 0.59801468]
[0.26689151 0.73310849]
[0.42162241 0.57837759]
[0.29861568 0.70138432]
[0.5256059 0.4743941]
[0.30743473 0.69256527]
[0.05318386 0.94681614]
[0.45867551 0.54132449]
[0.21901064 0.78098936]
[0.22176206 0.77823794]
[0.36583036 0.63416964]
[0.29999091 0.70000909]
[0.34561151 0.65438849]
[0.32554708 0.67445292]
[0.44641132 0.55358868]
[0.42022587 0.57977413]
[0.45312368 0.54687632]
[0.37885729 0.62114271]
[0.37643926 0.62356074]
[0.0768711 0.9231289]
[0.13826655 0.86173345]
[0.29025123 0.70974877]
[0.43469144 0.56530856]
[0.00394988 0.99605012]
[0.17593591 0.82406409]
[0.514254 0.485746]
[0.38039027 0.61960973]
[0.45773695 0.54226305]
[0.3574218 0.6425782]
[0.38303441 0.61696559]
[0.35673612 0.64326388]
[0.34603218 0.65396782]
[0.15590644 0.84409356]
[0.41567938 0.58432062]
[0.27424379 0.72575621]
[0.24305595 0.75694405]
[0.15729212 0.84270788]
[0.07174839 0.92825161]
[0.51183128 0.48816872]
[0.09517702 0.90482298]
[0.08702492 0.91297508]
[0.26301436 0.73698564]
[0.32860656 0.67139344]
[0.44626591 0.55373409]
[0.3844826 0.6155174]
[0.32525104 0.67474896]
[0.24247465 0.75752535]
[0.44703487 0.55296513]
[0.12498351 0.87501649]
[0.20193354 0.79806646]
[0.1818938 0.8181062]
[0.28859112 0.71140888]
[0.25941094 0.74058906]
[0.15297986 0.84702014]
[0.30455062 0.69544938]
[0.42584878 0.57415122]
[0.3983127 0.6016873]
[0.12241633 0.87758367]
[0.18113766 0.81886234]
[0.23877841 0.76122159]
[0.10602798 0.89397202]
[0.26497279 0.73502721]
[0.50764824 0.49235176]
[0.19589125 0.80410875]
[0.44770004 0.55229996]
[0.33216375 0.66783625]
[0.4009409 0.5990591]
[0.3074275 0.6925725]
[0.16724011 0.83275989]
[0.31462542 0.68537458]
[0.1681484 0.8318516]
[0.17818889 0.82181111]
[0.40594847 0.59405153]
[0.11200147 0.88799853]
[0.19950672 0.80049328]
[0.35068472 0.64931528]
[0.25183847 0.74816153]
[0.48238727 0.51761273]
[0.45280488 0.54719512]
[0.07073807 0.92926193]
[0.41197485 0.58802515]
[0.3615351 0.6384649]
[0.22631519 0.77368481]
[0.40516043 0.59483957]
[0.11362915 0.88637085]
[0.14417404 0.85582596]
[0.38154241 0.61845759]
[0.19553896 0.80446104]
[0.2727586 0.7272414]
[0.39440342 0.60559658]
[0.2085179 0.7914821]
[0.26647991 0.73352009]
[0.19466354 0.80533646]
[0.42537513 0.57462487]
[0.25025998 0.74974002]
[0.18276933 0.81723067]
[0.41477721 0.58522279]
[0.23737995 0.76262005]
[0.26370669 0.73629331]
[0.33366285 0.66633715]
[0.15310642 0.84689358]
[0.26124863 0.73875137]
[0.17428562 0.82571438]
[0.35685704 0.64314296]
[0.36526282 0.63473718]
[0.41626045 0.58373955]
[0.36623323 0.63376677]
[0.12259187 0.87740813]
[0.16885775 0.83114225]
[0.33484495 0.66515505]
[0.29401258 0.70598742]
[0.43901285 0.56098715]
[0.17323654 0.82676346]
[0.19611483 0.80388517]
[0.33217592 0.66782408]
[0.38643848 0.61356152]
[0.17988225 0.82011775]
[0.09461449 0.90538551]
[0.48432953 0.51567047]
[0.52426694 0.47573306]
[0.25148772 0.74851228]
[0.27568397 0.72431603]
[0.26629204 0.73370796]
[0.37720391 0.62279609]
[0.26332183 0.73667817]
[0.18443519 0.81556481]
[0.26860985 0.73139015]
[0.2538011 0.7461989]
[0.19266423 0.80733577]
[0.09855118 0.90144882]
[0.45552675 0.54447325]
[0.43086923 0.56913077]
[0.41721426 0.58278574]
[0.10759788 0.89240212]
[0.39671476 0.60328524]
[0.20082603 0.79917397]
[0.1981625 0.8018375]
[0.29888097 0.70111903]
[0.27428624 0.72571376]
[0.25654277 0.74345723]
[0.23613779 0.76386221]
[0.4156703 0.5843297]
[0.10351228 0.89648772]
[0.23395538 0.76604462]
[0.39298426 0.60701574]
[0.33836239 0.66163761]
[0.2761158 0.7238842]
[0.0274244 0.9725756]
[0.27798251 0.72201749]
[0.4005441 0.5994559]
[0.23648699 0.76351301]
[0.50086524 0.49913476]
[0.19620983 0.80379017]
[0.48563488 0.51436512]
[0.42167047 0.57832953]
[0.11039373 0.88960627]
[0.44570849 0.55429151]
[0.29639397 0.70360603]
[0.23621089 0.76378911]
[0.52622778 0.47377222]
[0.33527663 0.66472337]
[0.31677994 0.68322006]
[0.05424835 0.94575165]
[0.33583995 0.66416005]
[0.27964684 0.72035316]
[0.30167233 0.69832767]
[0.3946539 0.6053461]
[0.25156759 0.74843241]
[0.27186365 0.72813635]
[0.27080191 0.72919809]
[0.06380383 0.93619617]
[0.44426142 0.55573858]
[0.28881108 0.71118892]
[0.35540248 0.64459752]
[0.40763473 0.59236527]
[0.43091528 0.56908472]
[0.07389556 0.92610444]
[0.32132138 0.67867862]
[0.00700229 0.99299771]
[0.36102893 0.63897107]
[0.12385046 0.87614954]
[0.44796651 0.55203349]
[0.20126657 0.79873343]
[0.23978751 0.76021249]
[0.16039073 0.83960927]
[0.46958255 0.53041745]
[0.28260839 0.71739161]
[0.37198613 0.62801387]
[0.46685564 0.53314436]
[0.01746294 0.98253706]
[0.37415329 0.62584671]
[0.26529677 0.73470323]
[0.18670315 0.81329685]
[0.06508065 0.93491935]
[0.32359735 0.67640265]
[0.33737378 0.66262622]
[0.22124582 0.77875418]
[0.30456883 0.69543117]
[0.44625705 0.55374295]
[0.27753587 0.72246413]
[0.46033415 0.53966585]
[0.22595989 0.77404011]
[0.07838713 0.92161287]
[0.41177919 0.58822081]
[0.15862203 0.84137797]
[0.06712219 0.93287781]
[0.47039524 0.52960476]
[0.26715514 0.73284486]
[0.1378728 0.8621272]
[0.19509898 0.80490102]
[0.4277266 0.5722734]
[0.15745607 0.84254393]
[0.17797728 0.82202272]
[0.37592088 0.62407912]
[0.39966956 0.60033044]
[0.454039 0.545961]
[0.44046488 0.55953512]
[0.30496549 0.69503451]
[0.36591831 0.63408169]
[0.22009213 0.77990787]
[0.33578025 0.66421975]
[0.34078386 0.65921614]
[0.34233823 0.65766177]
[0.4863928 0.5136072]
[0.49398806 0.50601194]
[0.36872905 0.63127095]
[0.34698908 0.65301092]
[0.04938959 0.95061041]
[0.29767222 0.70232778]
[0.30495623 0.69504377]
[0.42848467 0.57151533]
[0.55124748 0.44875252]
[0.39521142 0.60478858]
[0.36145614 0.63854386]
[0.24918248 0.75081752]
[0.16163126 0.83836874]
[0.13371584 0.86628416]
[0.18679572 0.81320428]
[0.14092142 0.85907858]
[0.41606216 0.58393784]
[0.3537549 0.6462451]
[0.31524724 0.68475276]
[0.30193088 0.69806912]
[0.30487234 0.69512766]
[0.27187949 0.72812051]
[0.50666823 0.49333177]
[0.07385374 0.92614626]
[0.40840505 0.59159495]
[0.46604717 0.53395283]
[0.37006908 0.62993092]
[0.40321812 0.59678188]
[0.23525997 0.76474003]
[0.27009604 0.72990396]
[0.41634617 0.58365383]
[0.09578327 0.90421673]
[0.35109931 0.64890069]
[0.26746079 0.73253921]
[0.26273844 0.73726156]
[0.50414352 0.49585648]
[0.30038627 0.69961373]
[0.49619197 0.50380803]
[0.21171936 0.78828064]
[0.22615959 0.77384041]
[0.46986734 0.53013266]
[0.09352316 0.90647684]
[0.3253755 0.6746245]
[0.22981104 0.77018896]
[0.20565629 0.79434371]
[0.2741519 0.7258481]
[0.27170931 0.72829069]
[0.31610754 0.68389246]
[0.06911022 0.93088978]
[0.42243305 0.57756695]
[0.25847247 0.74152753]
[0.2284239 0.7715761]
[0.41652028 0.58347972]
[0.24339866 0.75660134]
[0.02373502 0.97626498]
[0.2138303 0.7861697]
[0.0205456 0.9794544]
[0.24681157 0.75318843]
[0.04923779 0.95076221]
[0.19470967 0.80529033]
[0.45496766 0.54503234]
[0.30145396 0.69854604]
[0.25052896 0.74947104]
[0.43628214 0.56371786]
[0.36209295 0.63790705]
[0.25183795 0.74816205]
[0.41444969 0.58555031]
[0.44437308 0.55562692]
[0.43745507 0.56254493]
[0.25235642 0.74764358]
[0.04658753 0.95341247]
[0.15444007 0.84555993]
[0.03996491 0.96003509]
[0.04553872 0.95446128]
[0.14801825 0.85198175]
[0.0867831 0.9132169]
[0.08200253 0.91799747]
[0.20796643 0.79203357]
[0.18221118 0.81778882]
[0.21680823 0.78319177]
[0.38541791 0.61458209]
[0.27814087 0.72185913]
[0.4909034 0.5090966]
[0.19177031 0.80822969]
[0.47751695 0.52248305]
[0.34122834 0.65877166]
[0.18591337 0.81408663]
[0.4853757 0.5146243]
[0.10942489 0.89057511]
[0.12983449 0.87016551]
[0.08520028 0.91479972]
[0.02921063 0.97078937]
[0.23930461 0.76069539]
[0.33069356 0.66930644]
[0.17838294 0.82161706]
[0.06042069 0.93957931]
[0.51387911 0.48612089]
[0.18736857 0.81263143]
[0.06604835 0.93395165]
[0.41882127 0.58117873]
[0.03187237 0.96812763]
[0.47329818 0.52670182]
[0.28507474 0.71492526]
[0.50069293 0.49930707]
[0.05590554 0.94409446]
[0.03257264 0.96742736]
[0.3550373 0.6449627]
[0.23559392 0.76440608]
[0.20825213 0.79174787]
[0.20174259 0.79825741]
[0.22111064 0.77888936]
[0.08340834 0.91659166]
[0.42739703 0.57260297]
[0.50293057 0.49706943]
[0.46527854 0.53472146]
[0.02823324 0.97176676]
[0.43042447 0.56957553]
[0.4199143 0.5800857]
[0.33910808 0.66089192]
[0.17877257 0.82122743]
[0.23689826 0.76310174]
[0.06338577 0.93661423]
[0.26581539 0.73418461]
[0.38260054 0.61739946]
[0.17485403 0.82514597]
[0.29148744 0.70851256]
[0.09368133 0.90631867]
[0.10765668 0.89234332]
[0.45760533 0.54239467]
[0.10723284 0.89276716]
[0.14735336 0.85264664]
[0.26232706 0.73767294]
[0.10067014 0.89932986]
[0.4048188 0.5951812]
[0.48041738 0.51958262]
[0.13096708 0.86903292]
[0.14240198 0.85759802]
[0.28497833 0.71502167]
[0.23573337 0.76426663]
[0.15575854 0.84424146]
[0.0030544 0.9969456]
[0.12405529 0.87594471]
[0.09702512 0.90297488]
[0.24484949 0.75515051]
[0.1438628 0.8561372]
[0.27234486 0.72765514]
[0.13168539 0.86831461]
[0.06934317 0.93065683]
[0.21213438 0.78786562]
[0.34519783 0.65480217]
[0.08486228 0.91513772]
[0.10715423 0.89284577]
[0.79128959 0.20871041]
[0.79955669 0.20044331]
[0.82275555 0.17724445]
[0.78708016 0.21291984]
[0.87739317 0.12260683]
[0.85906344 0.14093656]
[0.84187804 0.15812196]
[0.8266816 0.1733184]
[0.81399725 0.18600275]
[0.81187271 0.18812729]
[0.84280606 0.15719394]
[0.80646647 0.19353353]
[0.84991832 0.15008168]
[0.81826035 0.18173965]
[0.7854575 0.2145425]
[0.81365534 0.18634466]
[0.77434883 0.22565117]
[0.86397736 0.13602264]
[0.82628983 0.17371017]
[0.85960822 0.14039178]
[0.80492105 0.19507895]
[0.807929 0.192071]
[0.8620307 0.1379693]
[0.78797683 0.21202317]
[0.85207222 0.14792778]
[0.84991884 0.15008116]
[0.84647933 0.15352067]
[0.84693613 0.15306387]
[0.77206097 0.22793903]
[0.8618682 0.1381318]
[0.80990715 0.19009285]
[0.82281775 0.17718225]
[0.85972185 0.14027815]
[0.83685483 0.16314517]
[0.83270321 0.16729679]
[0.82443549 0.17556451]
[0.82966231 0.17033769]
[0.8272535 0.1727465]
[0.8070215 0.1929785]
[0.82571257 0.17428743]
[0.79696007 0.20303993]
[0.89454008 0.10545992]
[0.75379082 0.24620918]
[0.87435426 0.12564574]
[0.84126939 0.15873061]
[0.82804009 0.17195991]
[0.8079029 0.1920971]
[0.84907245 0.15092755]
[0.75314124 0.24685876]
[0.78259584 0.21740416]
[0.90524765 0.09475235]
[0.8301123 0.1698877]
[0.83904314 0.16095686]
[0.80960108 0.19039892]
[0.81806638 0.18193362]
[0.78539441 0.21460559]
[0.88747713 0.11252287]
