[ 0.04608543  0.95391457]
[ 0.22373978  0.77626022]
[ 0.48386041  0.51613959]
[ 0.22736817  0.77263183]
[ 0.23474742  0.76525258]
[ 0.14956445  0.85043555]
[ 0.27187807  0.72812193]
[ 0.27372571  0.72627429]
[ 0.34153802  0.65846198]
[ 0.34181456  0.65818544]
[ 0.24504471  0.75495529]
[ 0.27151636  0.72848364]
[ 0.41853285  0.58146715]
[ 0.24712936  0.75287064]
[ 0.39193452  0.60806548]
[ 0.15929858  0.84070142]
[ 0.34649637  0.65350363]
[ 0.15434848  0.84565152]
[ 0.02801153  0.97198847]
[ 0.16283268  0.83716732]
[ 0.21566105  0.78433895]
[ 0.29333073  0.70666927]
[ 0.05858634  0.94141366]
[ 0.1154363  0.8845637]
[ 0.17607012  0.82392988]
[ 0.07296744  0.92703256]
[ 0.20819248  0.79180752]
[ 0.17529279  0.82470721]
[ 0.3852192  0.6147808]
[ 0.46577755  0.53422245]
[ 0.36932387  0.63067613]
[ 0.45887505  0.54112495]
[ 0.19148862  0.80851138]
[ 0.42264623  0.57735377]
[ 0.47063211  0.52936789]
[ 0.2463564  0.7536436]
[ 0.42936221  0.57063779]
[ 0.14167412  0.85832588]
[ 0.43545609  0.56454391]
[ 0.39675355  0.60324645]
[ 0.349291  0.650709]
[ 0.41433196  0.58566804]
[ 0.34939083  0.65060917]
[ 0.0880302  0.9119698]
[ 0.29667389  0.70332611]
[ 0.24079327  0.75920673]
[ 0.10377652  0.89622348]
[ 0.10920605  0.89079395]
[ 0.4456202  0.5543798]
[ 0.13018397  0.86981603]
[ 0.31468264  0.68531736]
[ 0.20307871  0.79692129]
[ 0.24755525  0.75244475]
[ 0.06587908  0.93412092]
[ 0.3105583  0.6894417]
[ 0.02341541  0.97658459]
[ 0.13401042  0.86598958]
[ 0.21531986  0.78468014]
[ 0.0400571  0.9599429]
[ 0.22847282  0.77152718]
[ 0.52861641  0.47138359]
[ 0.41523983  0.58476017]
[ 0.31066593  0.68933407]
[ 0.53088982  0.46911018]
[ 0.34713466  0.65286534]
[ 0.1546533  0.8453467]
[ 0.34679529  0.65320471]
[ 0.45123883  0.54876117]
[ 0.50377688  0.49622312]
[ 0.17336746  0.82663254]
[ 0.34066643  0.65933357]
[ 0.4248708  0.5751292]
[ 0.20492169  0.79507831]
[ 0.06879694  0.93120306]
[ 0.4343911  0.5656089]
[ 0.48853534  0.51146466]
[ 0.06599749  0.93400251]
[ 0.30383935  0.69616065]
[ 0.32109251  0.67890749]
[ 0.0281938  0.9718062]
[ 0.18756419  0.81243581]
[ 0.03449264  0.96550736]
[ 0.34863953  0.65136047]
[ 0.39503147  0.60496853]
[ 0.41784431  0.58215569]
[ 0.25609387  0.74390613]
[ 0.12497784  0.87502216]
[ 0.23337521  0.76662479]
[ 0.20661793  0.79338207]
[ 0.06669709  0.93330291]
[ 0.51148702  0.48851298]
[ 0.41572456  0.58427544]
[ 0.30276183  0.69723817]
[ 0.4081386  0.5918614]
[ 0.16476196  0.83523804]
[ 0.20237868  0.79762132]
[ 0.1889692  0.8110308]
[ 0.3541542  0.6458458]
[ 0.53451265  0.46548735]
[ 0.50813029  0.49186971]
[ 0.31555634  0.68444366]
[ 0.3948378  0.6051622]
[ 0.06008921  0.93991079]
[ 0.27294407  0.72705593]
[ 0.27494062  0.72505938]
[ 0.27739306  0.72260694]
[ 0.14829955  0.85170045]
[ 0.1092251  0.8907749]
[ 0.13844854  0.86155146]
[ 0.09131195  0.90868805]
[ 0.37387481  0.62612519]
[ 0.36932959  0.63067041]
[ 0.24734488  0.75265512]
[ 0.43590405  0.56409595]
[ 0.26719846  0.73280154]
[ 0.2873129  0.7126871]
[ 0.2404156  0.7595844]
[ 0.05057292  0.94942708]
[ 0.40426129  0.59573871]
[ 0.50231992  0.49768008]
[ 0.37135421  0.62864579]
[ 0.2982505  0.7017495]
[ 0.20978276  0.79021724]
[ 0.36163518  0.63836482]
[ 0.35122406  0.64877594]
[ 0.13968233  0.86031767]
[ 0.28056908  0.71943092]
[ 0.20748484  0.79251516]
[ 0.08510313  0.91489687]
[ 0.21229796  0.78770204]
[ 0.0612866  0.9387134]
[ 0.35223739  0.64776261]
[ 0.22936377  0.77063623]
[ 0.36008992  0.63991008]
[ 0.0655907  0.9344093]
[ 0.33449554  0.66550446]
[ 0.3169867  0.6830133]
[ 0.26823317  0.73176683]
[ 0.17638436  0.82361564]
[ 0.24354519  0.75645481]
[ 0.11414421  0.88585579]
[ 0.08983243  0.91016757]
[ 0.22466226  0.77533774]
[ 0.29452484  0.70547516]
[ 0.1985213  0.8014787]
[ 0.17917084  0.82082916]
[ 0.43115576  0.56884424]
[ 0.06725834  0.93274166]
[ 0.47264981  0.52735019]
[ 0.25532782  0.74467218]
[ 0.10125198  0.89874802]
[ 0.19567162  0.80432838]
[ 0.28158855  0.71841145]
[ 0.32427307  0.67572693]
[ 0.32892645  0.67107355]
[ 0.39598454  0.60401546]
[ 0.10114405  0.89885595]
[ 0.08583659  0.91416341]
[ 0.0901627  0.9098373]
[ 0.3862876  0.6137124]
[ 0.26681177  0.73318823]
[ 0.10136105  0.89863895]
[ 0.21574375  0.78425625]
[ 0.32655106  0.67344894]
[ 0.10657286  0.89342714]
[ 0.39670342  0.60329658]
[ 0.48683662  0.51316338]
[ 0.00683614  0.99316386]
[ 0.35497346  0.64502654]
[ 0.44815578  0.55184422]
[ 0.4863542  0.5136458]
[ 0.41664885  0.58335115]
[ 0.14791279  0.85208721]
[ 0.4146095  0.5853905]
[ 0.17013685  0.82986315]
[ 0.45925742  0.54074258]
[ 0.15179302  0.84820698]
[ 0.13385819  0.86614181]
[ 0.2155299  0.7844701]
[ 0.34638204  0.65361796]
[ 0.48797025  0.51202975]
[ 0.2046957  0.7953043]
[ 0.26626102  0.73373898]
[ 0.20523253  0.79476747]
[ 0.16848268  0.83151732]
[ 0.3386365  0.6613635]
[ 0.22315327  0.77684673]
[ 0.45990409  0.54009591]
[ 0.31861629  0.68138371]
[ 0.45580385  0.54419615]
[ 0.41482771  0.58517229]
[ 0.13981884  0.86018116]
[ 0.0797324  0.9202676]
[ 0.27859423  0.72140577]
[ 0.43018306  0.56981694]
[ 0.11861336  0.88138664]
[ 0.20203947  0.79796053]
[ 0.04885824  0.95114176]
[ 0.13594613  0.86405387]
[ 0.1044515  0.8955485]
[ 0.25147497  0.74852503]
[ 0.50863399  0.49136601]
[ 0.30560549  0.69439451]
[ 0.4875187  0.5124813]
[ 0.04448806  0.95551194]
[ 0.45977939  0.54022061]
[ 0.38050425  0.61949575]
[ 0.02116619  0.97883381]
[ 0.20577503  0.79422497]
[ 0.34318007  0.65681993]
[ 0.41382913  0.58617087]
[ 0.34743284  0.65256716]
[ 0.51938196  0.48061804]
[ 0.4032378  0.5967622]
[ 0.12360686  0.87639314]
[ 0.26853635  0.73146365]
[ 0.12682998  0.87317002]
[ 0.35499399  0.64500601]
[ 0.31366314  0.68633686]
[ 0.13979888  0.86020112]
[ 0.13954174  0.86045826]
[ 0.13663854  0.86336146]
[ 0.32605719  0.67394281]
[ 0.1329431  0.8670569]
[ 0.02984949  0.97015051]
[ 0.14536584  0.85463416]
[ 0.17033066  0.82966934]
[ 0.25329519  0.74670481]
[ 0.36425338  0.63574662]
[ 0.21189681  0.78810319]
[ 0.33736079  0.66263921]
[ 0.02060754  0.97939246]
[ 0.4049369  0.5950631]
[ 0.13362788  0.86637212]
[ 0.40772496  0.59227504]
[ 0.18425947  0.81574053]
[ 0.12855535  0.87144465]
[ 0.41087686  0.58912314]
[ 0.26531365  0.73468635]
[ 0.12615505  0.87384495]
[ 0.03142553  0.96857447]
[ 0.09928083  0.90071917]
[ 0.16306832  0.83693168]
[ 0.23881907  0.76118093]
[ 0.05401441  0.94598559]
[ 0.4875528  0.5124472]
[ 0.18396098  0.81603902]
[ 0.53188718  0.46811282]
[ 0.31880949  0.68119051]
[ 0.34601205  0.65398795]
[ 0.30200757  0.69799243]
[ 0.36554858  0.63445142]
[ 0.31345841  0.68654159]
[ 0.18976102  0.81023898]
[ 0.08931674  0.91068326]
[ 0.3413389  0.6586611]
[ 0.19397713  0.80602287]
[ 0.44482511  0.55517489]
[ 0.05968715  0.94031285]
[ 0.2939959  0.7060041]
[ 0.09967425  0.90032575]
[ 0.3656462  0.6343538]
[ 0.22865122  0.77134878]
[ 0.30502888  0.69497112]
[ 0.25662858  0.74337142]
[ 0.3241146  0.6758854]
[ 0.2328438  0.7671562]
[ 0.04526139  0.95473861]
[ 0.15606494  0.84393506]
[ 0.3984159  0.6015841]
[ 0.07444165  0.92555835]
[ 0.02916668  0.97083332]
[ 0.13978541  0.86021459]
[ 0.17011206  0.82988794]
[ 0.17870046  0.82129954]
[ 0.07907209  0.92092791]
[ 0.40905667  0.59094333]
[ 0.37671244  0.62328756]
[ 0.24568181  0.75431819]
[ 0.33724534  0.66275466]
[ 0.20183084  0.79816916]
[ 0.29274077  0.70725923]
[ 0.24250677  0.75749323]
[ 0.30121463  0.69878537]
[ 0.37377828  0.62622172]
[ 0.33240757  0.66759243]
[ 0.2046506  0.7953494]
[ 0.45757945  0.54242055]
[ 0.2421213  0.7578787]
[ 0.22808281  0.77191719]
[ 0.2824281  0.7175719]
[ 0.0813156  0.9186844]
[ 0.42110829  0.57889171]
[ 0.36614931  0.63385069]
[ 0.18970989  0.81029011]
[ 0.28689176  0.71310824]
[ 0.38189497  0.61810503]
[ 0.42932393  0.57067607]
[ 0.34109773  0.65890227]
[ 0.30983234  0.69016766]
[ 0.28601854  0.71398146]
[ 0.14517663  0.85482337]
[ 0.08283714  0.91716286]
[ 0.45587485  0.54412515]
[ 0.52536124  0.47463876]
[ 0.42148099  0.57851901]
[ 0.28376557  0.71623443]
[ 0.08666338  0.91333662]
[ 0.3354431  0.6645569]
[ 0.14909846  0.85090154]
[ 0.26689282  0.73310718]
[ 0.13386102  0.86613898]
[ 0.42541061  0.57458939]
[ 0.1989919  0.8010081]
[ 0.49584337  0.50415663]
[ 0.07204793  0.92795207]
[ 0.29047359  0.70952641]
[ 0.09693947  0.90306053]
[ 0.27609225  0.72390775]
[ 0.19068093  0.80931907]
[ 0.0888702  0.9111298]
[ 0.36834458  0.63165542]
[ 0.18283799  0.81716201]
[ 0.25912656  0.74087344]
[ 0.47634592  0.52365408]
[ 0.14838874  0.85161126]
[ 0.22407486  0.77592514]
[ 0.34891666  0.65108334]
[ 0.46597342  0.53402658]
[ 0.21459101  0.78540899]
[ 0.27449358  0.72550642]
[ 0.30370132  0.69629868]
[ 0.34973608  0.65026392]
[ 0.01065212  0.98934788]
[ 0.05541693  0.94458307]
[ 0.30882549  0.69117451]
[ 0.41423944  0.58576056]
[ 0.08705048  0.91294952]
[ 0.34495921  0.65504079]
[ 0.42195333  0.57804667]
[ 0.43936606  0.56063394]
[ 0.37803543  0.62196457]
[ 0.3859646  0.6140354]
[ 0.414286  0.585714]
[ 0.01512684  0.98487316]
[ 0.20426445  0.79573555]
[ 0.07142767  0.92857233]
[ 0.33708743  0.66291257]
[ 0.36921677  0.63078323]
[ 0.22664605  0.77335395]
[ 0.39269988  0.60730012]
[ 0.39878197  0.60121803]
[ 0.16398639  0.83601361]
[ 0.20395781  0.79604219]
[ 0.32559016  0.67440984]
[ 0.47166384  0.52833616]
[ 0.3314437  0.6685563]
[ 0.14167901  0.85832099]
[ 0.38611885  0.61388115]
[ 0.53044582  0.46955418]
[ 0.31529361  0.68470639]
[ 0.26235728  0.73764272]
[ 0.20280341  0.79719659]
[ 0.11256713  0.88743287]
[ 0.34924541  0.65075459]
[ 0.12008102  0.87991898]
[ 0.44499632  0.55500368]
[ 0.46579955  0.53420045]
[ 0.29888227  0.70111773]
[ 0.48845852  0.51154148]
[ 0.4062413  0.5937587]
[ 0.25811861  0.74188139]
[ 0.35415638  0.64584362]
[ 0.05421972  0.94578028]
[ 0.34595821  0.65404179]
[ 0.24063507  0.75936493]
[ 0.17009213  0.82990787]
[ 0.30310378  0.69689622]
[ 0.03954445  0.96045555]
[ 0.21390172  0.78609828]
[ 0.12433111  0.87566889]
[ 0.28642941  0.71357059]
[ 0.23755078  0.76244922]
[ 0.3659332  0.6340668]
[ 0.30992893  0.69007107]
[ 0.02548657  0.97451343]
[ 0.13614505  0.86385495]
[ 0.30099307  0.69900693]
[ 0.37109936  0.62890064]
[ 0.35186742  0.64813258]
[ 0.23924928  0.76075072]
[ 0.18039894  0.81960106]
[ 0.34931245  0.65068755]
[ 0.37616183  0.62383817]
[ 0.30493788  0.69506212]
[ 0.36254076  0.63745924]
[ 0.14938147  0.85061853]
[ 0.40032232  0.59967768]
[ 0.41532484  0.58467516]
[ 0.09861649  0.90138351]
[ 0.04524513  0.95475487]
[ 0.40057273  0.59942727]
[ 0.0160712  0.9839288]
[ 0.15575124  0.84424876]
[ 0.41624253  0.58375747]
[ 0.39116091  0.60883909]
[ 0.17329936  0.82670064]
[ 0.16212123  0.83787877]
[ 0.36324194  0.63675806]
[ 0.33783515  0.66216485]
[ 0.47091694  0.52908306]
[ 0.29592547  0.70407453]
[ 0.15029947  0.84970053]
[ 0.3540437  0.6459563]
[ 0.27903574  0.72096426]
[ 0.11585176  0.88414824]
[ 0.34754095  0.65245905]
[ 0.34605293  0.65394707]
[ 0.1606199  0.8393801]
[ 0.25581107  0.74418893]
[ 0.21957433  0.78042567]
[ 0.10517156  0.89482844]
[ 0.2605169  0.7394831]
[ 0.06688042  0.93311958]
[ 0.12665413  0.87334587]
[ 0.33295971  0.66704029]
[ 0.28013175  0.71986825]
[ 0.17089966  0.82910034]
[ 0.25295787  0.74704213]
[ 0.46746335  0.53253665]
[ 0.363065  0.636935]
[ 0.02111225  0.97888775]
[ 0.34197251  0.65802749]
[ 0.26439592  0.73560408]
[ 0.09204073  0.90795927]
[ 0.28239754  0.71760246]
[ 0.23505855  0.76494145]
[ 0.17833995  0.82166005]
[ 0.4188278  0.5811722]
[ 0.37044253  0.62955747]
[ 0.40464253  0.59535747]
[ 0.41883339  0.58116661]
[ 0.17156633  0.82843367]
[ 0.35861099  0.64138901]
[ 0.44413675  0.55586325]
[ 0.30385214  0.69614786]
[ 0.35213795  0.64786205]
[ 0.25593987  0.74406013]
[ 0.37709537  0.62290463]
[ 0.39345243  0.60654757]
[ 0.33258929  0.66741071]
[ 0.229265  0.770735]
[ 0.112773  0.887227]
[ 0.44856347  0.55143653]
[ 0.22233835  0.77766165]
[ 0.15657335  0.84342665]
[ 0.32614499  0.67385501]
[ 0.42047664  0.57952336]
[ 0.43106112  0.56893888]
[ 0.2650884  0.7349116]
[ 0.03708699  0.96291301]
[ 0.1938922  0.8061078]
[ 0.29734676  0.70265324]
[ 0.11965345  0.88034655]
[ 0.1295793  0.8704207]
[ 0.24587217  0.75412783]
[ 0.29281968  0.70718032]
[ 0.31970178  0.68029822]
[ 0.48940065  0.51059935]
[ 0.27053288  0.72946712]
[ 0.376741  0.623259]
[ 0.42054576  0.57945424]
[ 0.3859534  0.6140466]
[ 0.35626309  0.64373691]
[ 0.19767378  0.80232622]
[ 0.41008049  0.58991951]
[ 0.0929829  0.9070171]
[ 0.49313169  0.50686831]
[ 0.32688107  0.67311893]
[ 0.02281857  0.97718143]
[ 0.54904913  0.45095087]
[ 0.20227952  0.79772048]
[ 0.40806739  0.59193261]
[ 0.39181562  0.60818438]
[ 0.18421473  0.81578527]
[ 0.30073738  0.69926262]
[ 0.48530916  0.51469084]
[ 0.22608544  0.77391456]
[ 0.32278858  0.67721142]
[ 0.23955255  0.76044745]
[ 0.05494398  0.94505602]
[ 0.43441552  0.56558448]
[ 0.51989136  0.48010864]
[ 0.37428156  0.62571844]
[ 0.25213731  0.74786269]
[ 0.09803943  0.90196057]
[ 0.20890953  0.79109047]
[ 0.39789848  0.60210152]
[ 0.26470214  0.73529786]
[ 0.42174726  0.57825274]
[ 0.29225754  0.70774246]
[ 0.52530995  0.47469005]
[ 0.29557775  0.70442225]
[ 0.05244571  0.94755429]
[ 0.45742396  0.54257604]
[ 0.2226842  0.7773158]
[ 0.22270295  0.77729705]
[ 0.36343369  0.63656631]
[ 0.29921186  0.70078814]
[ 0.33231731  0.66768269]
[ 0.32032813  0.67967187]
[ 0.44069996  0.55930004]
[ 0.41912635  0.58087365]
[ 0.40852371  0.59147629]
[ 0.37696407  0.62303593]
[ 0.37360822  0.62639178]
[ 0.07421207  0.92578793]
[ 0.11920905  0.88079095]
[ 0.2828139  0.7171861]
[ 0.41996287  0.58003713]
[ 0.00261597  0.99738403]
[ 0.16750359  0.83249641]
[ 0.51324726  0.48675274]
[ 0.3788029  0.6211971]
[ 0.4567873  0.5432127]
[ 0.32220926  0.67779074]
[ 0.38383514  0.61616486]
[ 0.34996154  0.65003846]
[ 0.34121996  0.65878004]
[ 0.15261828  0.84738172]
[ 0.41503307  0.58496693]
[ 0.27144306  0.72855694]
[ 0.24078059  0.75921941]
[ 0.15166901  0.84833099]
[ 0.06570065  0.93429935]
[ 0.50936494  0.49063506]
[ 0.08774249  0.91225751]
[ 0.0891566  0.9108434]
[ 0.25826649  0.74173351]
[ 0.32200292  0.67799708]
[ 0.44325113  0.55674887]
[ 0.38308245  0.61691755]
[ 0.32335085  0.67664915]
[ 0.23170976  0.76829024]
[ 0.44390707  0.55609293]
[ 0.1207005  0.8792995]
[ 0.19782311  0.80217689]
[ 0.17932496  0.82067504]
[ 0.27457318  0.72542682]
[ 0.24783861  0.75216139]
[ 0.14536111  0.85463889]
[ 0.30300484  0.69699516]
[ 0.42347895  0.57652105]
[ 0.39670054  0.60329946]
[ 0.12232452  0.87767548]
[ 0.17553414  0.82446586]
[ 0.2121205  0.7878795]
[ 0.09964277  0.90035723]
[ 0.26280288  0.73719712]
[ 0.50576683  0.49423317]
[ 0.19155455  0.80844545]
[ 0.44767747  0.55232253]
[ 0.328987  0.671013]
[ 0.41981767  0.58018233]
[ 0.30465939  0.69534061]
[ 0.1609679  0.8390321]
[ 0.31196966  0.68803034]
[ 0.16299662  0.83700338]
[ 0.16447546  0.83552454]
[ 0.39737856  0.60262144]
[ 0.10390301  0.89609699]
[ 0.19143744  0.80856256]
[ 0.34889554  0.65110446]
[ 0.23821116  0.76178884]
[ 0.48525275  0.51474725]
[ 0.45011924  0.54988076]
[ 0.06589723  0.93410277]
[ 0.41315379  0.58684621]
[ 0.35754695  0.64245305]
[ 0.22616318  0.77383682]
[ 0.40483147  0.59516853]
[ 0.11165687  0.88834313]
[ 0.1390567  0.8609433]
[ 0.35294781  0.64705219]
[ 0.19378582  0.80621418]
[ 0.27128926  0.72871074]
[ 0.38899115  0.61100885]
[ 0.20866174  0.79133826]
[ 0.26994412  0.73005588]
[ 0.18631627  0.81368373]
[ 0.42450759  0.57549241]
[ 0.24513496  0.75486504]
[ 0.17487367  0.82512633]
[ 0.41294587  0.58705413]
[ 0.21447151  0.78552849]
[ 0.25861651  0.74138349]
[ 0.3302699  0.6697301]
[ 0.14845199  0.85154801]
[ 0.25610658  0.74389342]
[ 0.18784846  0.81215154]
[ 0.35445244  0.64554756]
[ 0.35996242  0.64003758]
[ 0.41491583  0.58508417]
[ 0.26327555  0.73672445]
[ 0.12716294  0.87283706]
[ 0.16253536  0.83746464]
[ 0.33400093  0.66599907]
[ 0.29143192  0.70856808]
[ 0.43656958  0.56343042]
[ 0.13512574  0.86487426]
[ 0.19130782  0.80869218]
[ 0.32796889  0.67203111]
[ 0.3821123  0.6178877]
[ 0.17734807  0.82265193]
[ 0.09044206  0.90955794]
[ 0.48581214  0.51418786]
[ 0.44934563  0.55065437]
[ 0.24825445  0.75174555]
[ 0.27407197  0.72592803]
[ 0.26233417  0.73766583]
[ 0.37748873  0.62251127]
[ 0.26086705  0.73913295]
[ 0.17599823  0.82400177]
[ 0.26582668  0.73417332]
[ 0.24936313  0.75063687]
[ 0.18257643  0.81742357]
[ 0.09775781  0.90224219]
[ 0.45249004  0.54750996]
[ 0.42902637  0.57097363]
[ 0.41086663  0.58913337]
[ 0.12870926  0.87129074]
[ 0.39609023  0.60390977]
[ 0.19337333  0.80662667]
[ 0.19264413  0.80735587]
[ 0.29897021  0.70102979]
[ 0.24665625  0.75334375]
[ 0.25252812  0.74747188]
[ 0.22877296  0.77122704]
[ 0.41286428  0.58713572]
[ 0.08827408  0.91172592]
[ 0.22056123  0.77943877]
[ 0.39161183  0.60838817]
[ 0.3341667  0.6658333]
[ 0.26907695  0.73092305]
[ 0.02417887  0.97582113]
[ 0.26068313  0.73931687]
[ 0.39738765  0.60261235]
[ 0.23440133  0.76559867]
[ 0.48407462  0.51592538]
[ 0.18754513  0.81245487]
[ 0.48662633  0.51337367]
[ 0.41930336  0.58069664]
[ 0.11326314  0.88673686]
[ 0.44395166  0.55604834]
[ 0.29218688  0.70781312]
[ 0.23403536  0.76596464]
[ 0.52366572  0.47633428]
[ 0.33572355  0.66427645]
[ 0.31455005  0.68544995]
[ 0.05187142  0.94812858]
[ 0.33837738  0.66162262]
[ 0.2740437  0.7259563]
[ 0.29691162  0.70308838]
[ 0.3932417  0.6067583]
[ 0.24833497  0.75166503]
[ 0.26811417  0.73188583]
[ 0.26514212  0.73485788]
[ 0.04279918  0.95720082]
[ 0.44271233  0.55728767]
[ 0.28441581  0.71558419]
[ 0.35225718  0.64774282]
[ 0.404843  0.595157]
[ 0.42924962  0.57075038]
[ 0.07246203  0.92753797]
[ 0.31861465  0.68138535]
[ 0.00452049  0.99547951]
[ 0.35730439  0.64269561]
[ 0.11596196  0.88403804]
[ 0.4930016  0.5069984]
[ 0.19497988  0.80502012]
[ 0.23715565  0.76284435]
[ 0.15902062  0.84097938]
[ 0.4700043  0.5299957]
[ 0.27642236  0.72357764]
[ 0.37104866  0.62895134]
[ 0.46501098  0.53498902]
[ 0.01002179  0.98997821]
[ 0.37294397  0.62705603]
[ 0.26169198  0.73830802]
[ 0.19071747  0.80928253]
[ 0.06551038  0.93448962]
[ 0.29575622  0.70424378]
[ 0.33256278  0.66743722]
[ 0.21476085  0.78523915]
[ 0.30024162  0.69975838]
[ 0.43952896  0.56047104]
[ 0.27419092  0.72580908]
[ 0.45819651  0.54180349]
[ 0.20793568  0.79206432]
[ 0.07557789  0.92442211]
[ 0.40929072  0.59070928]
[ 0.14669536  0.85330464]
[ 0.06597534  0.93402466]
[ 0.46249887  0.53750113]
[ 0.26369125  0.73630875]
[ 0.13304327  0.86695673]
[ 0.19317314  0.80682686]
[ 0.42677456  0.57322544]
[ 0.15460496  0.84539504]
[ 0.17793064  0.82206936]
[ 0.38635704  0.61364296]
[ 0.39037853  0.60962147]
[ 0.44900232  0.55099768]
[ 0.43921604  0.56078396]
[ 0.30026833  0.69973167]
[ 0.36572347  0.63427653]
[ 0.21272525  0.78727475]
[ 0.33063826  0.66936174]
[ 0.33095997  0.66904003]
[ 0.34110109  0.65889891]
[ 0.47804618  0.52195382]
[ 0.49165622  0.50834378]
[ 0.35694297  0.64305703]
[ 0.34980408  0.65019592]
[ 0.04436293  0.95563707]
[ 0.29567831  0.70432169]
[ 0.30282052  0.69717948]
[ 0.41637012  0.58362988]
[ 0.55162988  0.44837012]
[ 0.38877651  0.61122349]
[ 0.35806285  0.64193715]
[ 0.28377225  0.71622775]
[ 0.15429713  0.84570287]
[ 0.14069853  0.85930147]
[ 0.17855808  0.82144192]
[ 0.13539972  0.86460028]
[ 0.4087629  0.5912371]
[ 0.3534977  0.6465023]
[ 0.29374162  0.70625838]
[ 0.29859737  0.70140263]
[ 0.3077282  0.6922718]
[ 0.27676852  0.72323148]
[ 0.50697548  0.49302452]
[ 0.06801457  0.93198543]
[ 0.40330422  0.59669578]
[ 0.46536364  0.53463636]
[ 0.3719514  0.6280486]
[ 0.4220649  0.5779351]
[ 0.2319764  0.7680236]
[ 0.25966307  0.74033693]
[ 0.41764048  0.58235952]
[ 0.08932343  0.91067657]
[ 0.35056207  0.64943793]
[ 0.25386625  0.74613375]
[ 0.25301237  0.74698763]
[ 0.50319269  0.49680731]
[ 0.30080001  0.69919999]
[ 0.49209656  0.50790344]
[ 0.20626243  0.79373757]
[ 0.2423366  0.7576634]
[ 0.46745602  0.53254398]
[ 0.0730774  0.9269226]
[ 0.32183982  0.67816018]
[ 0.21302983  0.78697017]
[ 0.20559494  0.79440506]
[ 0.27088335  0.72911665]
[ 0.26161074  0.73838926]
[ 0.30334326  0.69665674]
[ 0.05340598  0.94659402]
[ 0.39379667  0.60620333]
[ 0.26097852  0.73902148]
[ 0.22727019  0.77272981]
[ 0.41107718  0.58892282]
[ 0.25008486  0.74991514]
[ 0.01911077  0.98088923]
[ 0.20250663  0.79749337]
[ 0.01673339  0.98326661]
[ 0.24666453  0.75333547]
[ 0.04699403  0.95300597]
[ 0.18522223  0.81477777]
[ 0.45420636  0.54579364]
[ 0.28750083  0.71249917]
[ 0.24446104  0.75553896]
[ 0.43730159  0.56269841]
[ 0.38595223  0.61404777]
[ 0.24354229  0.75645771]
[ 0.41444774  0.58555226]
[ 0.44363379  0.55636621]
[ 0.43548616  0.56451384]
[ 0.2471526  0.7528474]
[ 0.04042438  0.95957562]
[ 0.13507917  0.86492083]
[ 0.03718275  0.96281725]
[ 0.04048168  0.95951832]
[ 0.14827572  0.85172428]
[ 0.08026247  0.91973753]
[ 0.07207933  0.92792067]
[ 0.20809482  0.79190518]
[ 0.17197755  0.82802245]
[ 0.21376271  0.78623729]
[ 0.38534578  0.61465422]
[ 0.27970223  0.72029777]
[ 0.48677828  0.51322172]
[ 0.17940018  0.82059982]
